,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC,CCVGEN,CCVNOC,CCVVHC
45,2018-01-02,21-22,125.82,144.73,144.73,0.000197892906,0.0001971396,0.000247115181,70.23,70.88,70.88,1.91,1.92,1.92,0.04,0.04,0.04,0.15,0.15,0.15,1.73,1.74,1.74,5.52,5.74,5.74,44.03,62.01,62.01,2.21,2.23,2.23
46,2018-01-02,22-23,122.84,73.2,141.78,0.000171558469,0.000247470435,0.000231624857,66.93,64.12,67.6,2.11,2.03,2.13,0.04,0.04,0.04,0.16,0.15,0.16,1.76,1.69,1.78,5.63,0.94,5.85,44.03,2.22,62.01,2.18,2.03,2.21
47,2018-01-02,23-24,119.56,70.06,74.39,0.000136831499,0.00025375893,0.000202359586,63.38,60.73,63.69,2.42,2.32,2.43,0.04,0.04,0.04,0.16,0.15,0.16,1.76,1.69,1.77,5.63,0.94,1.33,44.03,2.22,2.88,2.14,1.98,2.08
48,2018-01-03,00-01,117.33,67.98,72.17,9.6545217e-05,0.00020911192,0.000174675214,60.24,57.75,60.53,3.44,3.3,3.46,0.04,0.04,0.04,0.15,0.15,0.16,1.72,1.65,1.73,5.61,0.94,1.32,44.03,2.22,2.88,2.1,1.95,2.04
49,2018-01-03,01-02,112.27,63.07,59.83,7.7130803e-05,0.000189905805,0.00018076758,54.77,52.48,51.0,3.87,3.71,3.61,0.04,0.04,0.04,0.16,0.15,0.14,1.73,1.66,1.61,5.64,0.94,0.73,44.03,2.22,0.89,2.03,1.88,1.82
50,2018-01-03,02-03,110.89,61.69,58.45,6.8107711e-05,0.000176139574,0.000176024941,54.33,52.02,50.51,2.93,2.81,2.73,0.04,0.04,0.04,0.16,0.15,0.15,1.74,1.66,1.61,5.66,0.94,0.73,44.03,2.22,0.89,2.01,1.86,1.8
51,2018-01-03,03-04,110.99,61.78,58.54,6.4314225e-05,0.000167597825,0.000169916159,54.39,52.08,50.57,2.95,2.82,2.74,0.04,0.04,0.04,0.16,0.15,0.15,1.74,1.66,1.62,5.67,0.94,0.73,44.03,2.22,0.89,2.01,1.86,1.8
52,2018-01-03,04-05,110.69,61.44,58.26,6.3285508e-05,0.000163828913,0.000162092901,54.08,51.73,50.28,2.97,2.85,2.77,0.04,0.04,0.04,0.16,0.15,0.15,1.74,1.66,1.62,5.67,0.94,0.73,44.03,2.22,0.89,2.01,1.85,1.8
53,2018-01-03,05-06,111.58,62.4,59.19,6.5755986e-05,0.00017187759,0.000157823011,54.08,51.81,50.35,3.89,3.72,3.62,0.04,0.04,0.04,0.16,0.15,0.14,1.73,1.66,1.61,5.64,0.94,0.73,44.03,2.22,0.89,2.02,1.87,1.81
54,2018-01-03,06-07,111.19,62.27,59.19,7.7869616e-05,0.000179754701,0.000155077345,53.95,51.84,50.49,3.76,3.61,3.51,0.04,0.04,0.04,0.15,0.15,0.14,1.7,1.64,1.59,5.56,0.93,0.72,44.03,2.22,0.89,2.0,1.85,1.8
55,2018-01-03,07-08,125.51,76.17,80.41,0.000105725734,0.000154586585,9.8936007e-05,66.03,63.53,66.31,5.87,5.65,5.89,0.04,0.04,0.04,0.15,0.15,0.15,1.69,1.62,1.69,5.5,0.92,1.3,44.03,2.22,2.88,2.2,2.05,2.15
56,2018-01-03,08-09,129.5,80.61,84.54,0.000128132198,0.000129213861,6.6189427e-05,70.21,67.96,70.51,5.84,5.66,5.87,0.04,0.04,0.04,0.15,0.14,0.15,1.64,1.59,1.65,5.36,0.9,1.26,44.03,2.22,2.88,2.24,2.1,2.18
57,2018-01-03,09-10,131.22,82.51,86.26,0.000141015994,0.00012501074,6.2636682e-05,72.6,70.44,72.85,5.25,5.1,5.27,0.04,0.04,0.04,0.15,0.14,0.15,1.62,1.57,1.63,5.29,0.89,1.25,44.03,2.22,2.88,2.25,2.12,2.2
58,2018-01-03,10-11,130.21,81.76,85.27,0.000150685871,0.000119456386,6.2379795e-05,71.76,69.8,72.01,5.15,5.01,5.17,0.04,0.04,0.04,0.14,0.14,0.15,1.61,1.57,1.62,5.25,0.89,1.24,44.03,2.22,2.88,2.23,2.1,2.17
59,2018-01-03,11-12,125.33,77.02,80.39,0.000151899043,0.000107380346,5.9907042e-05,69.17,67.28,69.42,2.95,2.87,2.96,0.04,0.04,0.04,0.14,0.14,0.14,1.61,1.56,1.61,5.24,0.89,1.23,44.03,2.22,2.88,2.15,2.03,2.1
60,2018-01-03,12-13,122.4,141.1,77.45,0.000153916698,8.7006107e-05,5.8392652e-05,66.17,66.64,66.41,3.08,3.1,3.09,0.04,0.04,0.04,0.14,0.15,0.14,1.6,1.61,1.61,5.23,5.42,1.23,44.03,62.01,2.88,2.11,2.12,2.05
61,2018-01-03,13-14,119.43,138.11,138.11,0.000156671435,8.5155599e-05,5.7753327e-05,63.13,63.58,63.58,3.17,3.19,3.19,0.04,0.04,0.04,0.14,0.15,0.15,1.61,1.62,1.62,5.25,5.44,5.44,44.03,62.01,62.01,2.07,2.08,2.08
62,2018-01-03,14-15,116.51,135.17,135.17,0.000149517519,8.2351907e-05,5.6181642e-05,60.56,60.98,60.98,2.82,2.84,2.84,0.04,0.04,0.04,0.15,0.15,0.15,1.62,1.63,1.63,5.28,5.48,5.48,44.03,62.01,62.01,2.03,2.04,2.04
63,2018-01-03,15-16,112.81,131.44,131.44,0.000140435446,7.7170821e-05,5.1457152e-05,56.62,57.02,57.02,3.06,3.08,3.08,0.04,0.04,0.04,0.15,0.15,0.15,1.63,1.64,1.64,5.31,5.51,5.51,44.03,62.01,62.01,1.98,1.99,1.99
64,2018-01-03,16-17,107.54,126.19,126.19,0.000138113907,7.4176759e-05,4.9816161e-05,51.31,51.72,51.72,3.22,3.24,3.24,0.04,0.04,0.04,0.15,0.15,0.15,1.62,1.63,1.63,5.28,5.49,5.49,44.03,62.01,62.01,1.89,1.91,1.91
65,2018-01-03,17-18,108.4,127.0,127.0,0.000142186532,7.3960878e-05,5.1224326e-05,50.62,50.98,50.98,4.79,4.82,4.82,0.04,0.04,0.04,0.15,0.15,0.15,1.61,1.63,1.63,5.26,5.46,5.46,44.03,62.01,62.01,1.9,1.92,1.92
66,2018-01-03,18-19,108.59,127.13,127.13,0.000148175215,7.6859147e-05,5.4926957e-05,50.6,50.91,50.91,5.01,5.04,5.04,0.04,0.04,0.04,0.14,0.15,0.15,1.61,1.62,1.62,5.25,5.44,5.44,44.03,62.01,62.01,1.9,1.92,1.92
67,2018-01-03,19-20,118.7,137.31,137.31,0.000165853522,0.000124018485,0.000126251779,60.33,60.7,60.7,5.21,5.24,5.24,0.04,0.04,0.04,0.15,0.15,0.15,1.62,1.63,1.63,5.27,5.47,5.47,44.03,62.01,62.01,2.06,2.08,2.08
68,2018-01-03,20-21,122.94,141.71,141.71,0.000181710408,0.000168867001,0.000212543433,65.2,65.71,65.71,4.41,4.44,4.44,0.04,0.04,0.04,0.15,0.15,0.15,1.64,1.65,1.65,5.34,5.55,5.55,44.03,62.01,62.01,2.14,2.16,2.16
69,2018-01-03,21-22,123.48,142.25,142.25,0.000180824722,0.000183896624,0.000234919174,65.74,66.25,66.25,4.26,4.29,4.29,0.04,0.04,0.04,0.15,0.15,0.15,1.67,1.68,1.68,5.44,5.64,5.64,44.03,62.01,62.01,2.16,2.18,2.18
70,2018-01-03,22-23,119.62,70.43,138.47,0.000157734721,0.000216423074,0.000220680291,62.44,60.04,63.01,3.61,3.47,3.64,0.04,0.04,0.04,0.15,0.15,0.15,1.7,1.63,1.71,5.53,0.92,5.75,44.03,2.22,62.01,2.12,1.97,2.14
71,2018-01-03,23-24,111.09,62.23,65.95,0.00012722388,0.000223127094,0.000195802743,53.29,51.24,53.56,4.35,4.18,4.37,0.04,0.04,0.04,0.15,0.15,0.15,1.7,1.63,1.71,5.54,0.93,1.31,44.03,2.22,2.88,1.99,1.85,1.94
72,2018-01-04,00-01,109.24,59.95,64.0,8.6352662e-05,0.000157274063,0.000165441687,49.74,47.52,50.02,5.66,5.41,5.69,0.04,0.04,0.04,0.16,0.15,0.16,1.92,1.84,1.93,5.71,0.95,1.35,44.03,2.22,2.88,1.98,1.83,1.93
73,2018-01-04,01-02,100.89,51.87,48.85,7.1328704e-05,0.000144986456,0.000157271212,39.54,37.72,36.58,7.58,7.23,7.01,0.04,0.04,0.04,0.16,0.15,0.15,1.94,1.85,1.79,5.75,0.95,0.74,44.03,2.22,0.89,1.87,1.71,1.66
74,2018-01-04,02-03,97.74,48.82,45.85,6.1678645e-05,0.000134205153,0.000154177432,35.63,33.97,32.91,8.35,7.96,7.72,0.04,0.04,0.04,0.16,0.15,0.15,1.94,1.85,1.79,5.76,0.96,0.74,44.03,2.22,0.89,1.82,1.67,1.61
75,2018-01-04,03-04,93.76,45.02,42.17,5.6734887e-05,0.000127468716,0.00014952032,30.84,29.4,28.49,9.22,8.79,8.51,0.04,0.04,0.04,0.16,0.15,0.15,1.95,1.85,1.8,5.77,0.96,0.74,44.03,2.22,0.89,1.76,1.61,1.56
76,2018-01-04,04-05,90.89,42.29,39.52,5.4375417e-05,0.000123374439,0.000144612928,27.13,25.86,25.06,10.11,9.64,9.34,0.04,0.04,0.04,0.16,0.15,0.15,1.94,1.85,1.79,5.76,0.96,0.74,44.03,2.22,0.89,1.72,1.57,1.52
77,2018-01-04,05-06,91.23,42.65,39.91,5.4066671e-05,0.0001227562,0.00013901851,27.45,26.19,25.39,10.15,9.69,9.39,0.04,0.04,0.04,0.16,0.15,0.15,1.94,1.85,1.79,5.75,0.95,0.74,44.03,2.22,0.89,1.72,1.57,1.52
78,2018-01-04,06-07,91.78,43.26,40.53,5.5628421e-05,0.000125933468,0.000138272491,27.89,26.65,25.85,10.3,9.84,9.55,0.04,0.04,0.04,0.16,0.15,0.15,1.93,1.84,1.78,5.71,0.95,0.74,44.03,2.22,0.89,1.72,1.58,1.53
79,2018-01-04,07-08,93.73,45.16,48.41,5.9621741e-05,9.9029523e-05,8.7799215e-05,28.03,26.8,28.19,12.1,11.57,12.17,0.04,0.04,0.04,0.16,0.15,0.16,1.92,1.84,1.93,5.7,0.95,1.35,44.03,2.22,2.88,1.75,1.61,1.69
80,2018-01-04,08-09,91.96,43.61,46.65,7.0967942e-05,6.8774317e-05,3.6751658e-05,27.14,26.0,27.27,11.35,10.88,11.41,0.04,0.04,0.04,0.16,0.15,0.16,1.9,1.82,1.91,5.64,0.94,1.33,44.03,2.22,2.88,1.71,1.57,1.65
81,2018-01-04,09-10,93.65,45.33,48.39,9.027643e-05,7.4535798e-05,4.1764167e-05,31.13,29.86,31.28,9.11,8.74,9.15,0.04,0.04,0.04,0.15,0.15,0.15,1.88,1.8,1.89,5.58,0.93,1.32,44.03,2.22,2.88,1.73,1.59,1.67
82,2018-01-04,10-11,92.29,44.16,47.06,0.000106891021,8.2667458e-05,4.661111e-05,33.91,32.61,34.08,5.05,4.86,5.08,0.04,0.04,0.04,0.15,0.15,0.15,1.87,1.8,1.88,5.54,0.93,1.31,44.03,2.22,2.88,1.7,1.57,1.64
83,2018-01-04,11-12,91.93,43.81,46.71,0.000113220528,8.3304122e-05,5.1736835e-05,33.93,32.63,34.1,4.69,4.51,4.72,0.04,0.04,0.04,0.15,0.15,0.15,1.86,1.79,1.87,5.53,0.92,1.3,44.03,2.22,2.88,1.69,1.56,1.64
84,2018-01-04,12-13,89.82,41.79,44.55,0.000115401588,7.8552053e-05,4.9186854e-05,31.61,30.4,31.75,4.94,4.75,4.96,0.04,0.04,0.04,0.15,0.15,0.15,1.86,1.79,1.87,5.52,0.92,1.3,44.03,2.22,2.88,1.66,1.53,1.6
85,2018-01-04,13-14,85.09,103.63,103.63,0.000118692259,7.1898693e-05,4.8695381e-05,26.76,27.0,27.0,5.19,5.24,5.24,0.04,0.04,0.04,0.15,0.15,0.15,1.85,1.87,1.87,5.49,5.71,5.71,44.03,62.01,62.01,1.58,1.6,1.6
86,2018-01-04,14-15,82.02,100.53,100.53,0.000117127985,6.9860115e-05,5.0343511e-05,23.18,23.4,23.4,5.73,5.79,5.79,0.04,0.04,0.04,0.15,0.15,0.15,1.85,1.87,1.87,5.5,5.72,5.72,44.03,62.01,62.01,1.54,1.56,1.56
87,2018-01-04,15-16,76.72,95.18,95.18,0.000103864172,6.2343635e-05,4.4954846e-05,16.77,16.92,16.92,6.87,6.93,6.93,0.04,0.04,0.04,0.15,0.15,0.15,1.87,1.88,1.88,5.54,5.76,5.76,44.03,62.01,62.01,1.47,1.48,1.48
88,2018-01-04,16-17,75.85,94.33,94.33,9.60567e-05,5.7211215e-05,4.0172115e-05,17.3,17.47,17.47,5.46,5.52,5.52,0.04,0.04,0.04,0.15,0.15,0.15,1.87,1.89,1.89,5.55,5.77,5.77,44.03,62.01,62.01,1.45,1.47,1.47
89,2018-01-04,17-18,81.98,100.48,100.48,9.3781e-05,5.5239745e-05,3.8952158e-05,23.63,23.85,23.85,5.19,5.24,5.24,0.04,0.04,0.04,0.15,0.15,0.15,1.86,1.88,1.88,5.53,5.75,5.75,44.03,62.01,62.01,1.54,1.56,1.56
90,2018-01-04,18-19,85.81,104.36,104.36,9.6000072e-05,5.5531119e-05,3.9782819e-05,24.53,24.75,24.75,8.1,8.18,8.18,0.04,0.04,0.04,0.15,0.15,0.15,1.86,1.87,1.87,5.51,5.73,5.73,44.03,62.01,62.01,1.6,1.62,1.62
91,2018-01-04,19-20,88.55,107.12,107.12,0.00010143164,5.8431922e-05,4.1394392e-05,29.7,29.97,29.97,5.66,5.71,5.71,0.04,0.04,0.04,0.15,0.15,0.15,1.85,1.87,1.87,5.49,5.71,5.71,44.03,62.01,62.01,1.64,1.65,1.65
92,2018-01-04,20-21,93.0,111.57,111.57,0.000117008798,7.6826527e-05,5.2577067e-05,35.37,35.67,35.67,4.41,4.44,4.44,0.04,0.04,0.04,0.15,0.15,0.15,1.84,1.86,1.86,5.47,5.68,5.68,44.03,62.01,62.01,1.7,1.72,1.72
93,2018-01-04,21-22,102.19,120.84,120.84,0.000134015379,0.000142210167,0.000191514086,45.94,46.33,46.33,2.92,2.94,2.94,0.04,0.04,0.04,0.15,0.15,0.15,1.84,1.85,1.85,5.45,5.66,5.66,44.03,62.01,62.01,1.83,1.85,1.85
