,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC,CCVGEN,CCVNOC,CCVVHC
0,2019-01-01,00-01,143.41,91.76,98.18,9.919661e-05,0.000203352684,0.000171493768,85.54,81.13,86.01,4.3,4.08,4.32,0.03,0.03,0.03,0.14,0.14,0.14,0.91,0.86,0.91,5.92,0.98,1.4,44.03,2.22,2.88,2.53,2.33,2.48
1,2019-01-01,01-02,143.64,91.98,87.35,8.2562518e-05,0.000187557944,0.00018133333,85.61,81.19,78.38,4.45,4.22,4.08,0.03,0.03,0.03,0.14,0.14,0.13,0.91,0.86,0.83,5.93,0.98,0.75,44.03,2.22,0.89,2.54,2.34,2.25
2,2019-01-01,02-03,143.52,91.87,87.24,7.0328038e-05,0.000171021119,0.000170666722,84.48,80.12,77.35,5.47,5.18,5.0,0.03,0.03,0.03,0.14,0.14,0.13,0.91,0.86,0.83,5.93,0.98,0.75,44.03,2.22,0.89,2.54,2.34,2.25
3,2019-01-01,03-04,141.7,90.14,85.58,6.2629125e-05,0.000159073601,0.000162079589,81.46,77.26,74.59,6.69,6.35,6.13,0.03,0.03,0.03,0.14,0.14,0.13,0.91,0.86,0.83,5.93,0.98,0.75,44.03,2.22,0.89,2.51,2.31,2.23
4,2019-01-01,04-05,136.43,85.14,80.75,5.8526188e-05,0.000152515441,0.000152213111,75.33,71.44,68.97,7.63,7.24,6.99,0.03,0.03,0.03,0.14,0.14,0.13,0.91,0.86,0.83,5.93,0.98,0.75,44.03,2.22,0.89,2.43,2.23,2.15
5,2019-01-01,05-06,132.41,81.33,77.07,5.7152273e-05,0.000157574027,0.000145770973,71.0,67.34,65.01,8.0,7.59,7.33,0.03,0.03,0.03,0.14,0.14,0.13,0.91,0.86,0.83,5.93,0.98,0.75,44.03,2.22,0.89,2.37,2.18,2.1
6,2019-01-01,06-07,132.92,81.81,77.53,5.8450507e-05,0.000159865541,0.000141549641,71.68,67.98,65.63,7.82,7.42,7.16,0.03,0.03,0.03,0.14,0.14,0.13,0.91,0.86,0.83,5.93,0.98,0.75,44.03,2.22,0.89,2.38,2.18,2.11
7,2019-01-01,07-08,138.57,87.17,93.38,6.2788747e-05,0.000157547385,0.000136534606,78.2,74.16,78.68,6.87,6.52,6.92,0.03,0.03,0.03,0.14,0.14,0.15,0.91,0.86,0.91,5.93,0.98,1.4,44.03,2.22,2.88,2.46,2.27,2.41
8,2019-01-01,08-09,138.32,86.94,93.13,7.335863e-05,0.000126575487,8.4090587e-05,78.09,74.07,78.58,6.73,6.39,6.77,0.03,0.03,0.03,0.14,0.14,0.15,0.91,0.86,0.91,5.93,0.98,1.4,44.03,2.22,2.88,2.46,2.26,2.4
9,2019-01-01,09-10,135.17,84.43,90.06,9.4145256e-05,0.000110121877,6.1411793e-05,76.43,72.83,76.92,5.45,5.19,5.49,0.03,0.03,0.03,0.14,0.13,0.14,0.89,0.85,0.9,5.8,0.96,1.37,44.03,2.22,2.88,2.39,2.21,2.34
10,2019-01-01,10-11,134.72,84.29,89.61,0.000115058477,0.000116966598,6.9321593e-05,77.87,74.4,78.31,3.68,3.52,3.7,0.03,0.03,0.03,0.14,0.13,0.14,0.88,0.84,0.88,5.72,0.95,1.35,44.03,2.22,2.88,2.37,2.19,2.32
11,2019-01-01,11-12,134.42,84.0,89.3,0.000126765676,0.000114164681,7.2409783e-05,77.93,74.47,78.37,3.32,3.17,3.33,0.03,0.03,0.03,0.14,0.13,0.14,0.88,0.84,0.88,5.73,0.95,1.35,44.03,2.22,2.88,2.37,2.19,2.31
12,2019-01-01,12-13,135.77,154.9,90.59,0.000132057893,9.2714622e-05,7.1385461e-05,79.27,80.1,79.65,3.31,3.34,3.32,0.03,0.03,0.03,0.14,0.14,0.14,0.88,0.89,0.88,5.73,5.97,1.35,44.03,62.01,2.88,2.39,2.41,2.33
13,2019-01-01,13-14,138.36,157.59,157.59,0.000137545991,9.2553491e-05,7.1004548e-05,81.89,82.81,82.81,3.21,3.24,3.24,0.03,0.03,0.03,0.14,0.14,0.14,0.88,0.89,0.89,5.76,6.0,6.0,44.03,62.01,62.01,2.43,2.46,2.46
14,2019-01-01,14-15,137.7,156.99,156.99,0.000136629103,9.1397136e-05,7.0849826e-05,81.13,82.11,82.11,3.28,3.32,3.32,0.03,0.03,0.03,0.14,0.14,0.14,0.89,0.9,0.9,5.78,6.03,6.03,44.03,62.01,62.01,2.42,2.46,2.46
15,2019-01-01,15-16,133.56,152.8,152.8,0.000123213041,8.2034121e-05,6.4911115e-05,76.42,77.33,77.33,3.87,3.91,3.91,0.03,0.03,0.03,0.14,0.14,0.14,0.89,0.9,0.9,5.82,6.06,6.06,44.03,62.01,62.01,2.37,2.4,2.4
16,2019-01-01,16-17,133.72,152.89,152.89,0.000116603535,7.6837914e-05,6.0503949e-05,76.61,77.46,77.46,3.85,3.89,3.89,0.03,0.03,0.03,0.14,0.14,0.14,0.89,0.9,0.9,5.81,6.05,6.05,44.03,62.01,62.01,2.37,2.4,2.4
17,2019-01-01,17-18,136.57,155.84,155.84,0.000118088747,7.866476e-05,6.2062144e-05,79.54,80.49,80.49,3.67,3.71,3.71,0.03,0.03,0.03,0.14,0.14,0.14,0.9,0.91,0.91,5.84,6.09,6.09,44.03,62.01,62.01,2.42,2.45,2.45
18,2019-01-01,18-19,140.1,159.34,159.34,0.000133110539,0.000126414287,0.000132605955,83.66,84.59,84.59,3.07,3.11,3.11,0.03,0.03,0.03,0.14,0.14,0.14,0.89,0.9,0.9,5.81,6.05,6.05,44.03,62.01,62.01,2.46,2.49,2.49
19,2019-01-01,19-20,138.94,158.18,158.18,0.000145571063,0.000155308297,0.000191646014,83.36,84.29,84.29,2.31,2.34,2.34,0.03,0.03,0.03,0.14,0.14,0.14,0.88,0.89,0.89,5.76,6.0,6.0,44.03,62.01,62.01,2.44,2.47,2.47
20,2019-01-01,20-21,138.73,157.96,157.96,0.00015514018,0.000162596538,0.000195904332,83.54,84.48,84.48,1.93,1.95,1.95,0.03,0.03,0.03,0.14,0.14,0.14,0.88,0.89,0.89,5.75,5.99,5.99,44.03,62.01,62.01,2.43,2.46,2.46
21,2019-01-01,21-22,140.01,159.25,159.25,0.000156326657,0.000168196803,0.000199999383,84.95,85.9,85.9,1.73,1.75,1.75,0.03,0.03,0.03,0.14,0.14,0.14,0.89,0.9,0.9,5.78,6.02,6.02,44.03,62.01,62.01,2.46,2.49,2.49
22,2019-01-01,22-23,139.85,88.74,159.16,0.000138300791,0.000207119448,0.000197053838,84.39,80.29,85.39,2.08,1.98,2.1,0.03,0.03,0.03,0.14,0.13,0.14,0.89,0.85,0.9,5.82,0.96,6.07,44.03,2.22,62.01,2.46,2.27,2.5
23,2019-01-01,23-24,137.0,85.89,91.86,0.000113325085,0.00021149651,0.000179370107,81.06,77.03,81.57,2.54,2.42,2.56,0.03,0.03,0.03,0.14,0.14,0.14,0.9,0.85,0.9,5.86,0.97,1.38,44.03,2.22,2.88,2.43,2.24,2.37
24,2019-01-02,00-01,113.08,63.5,67.84,0.00010541677,0.000218484279,0.000170241201,58.03,55.36,58.36,2.08,1.99,2.09,0.03,0.03,0.03,0.14,0.13,0.14,0.98,0.93,0.98,5.74,0.95,1.35,44.03,2.22,2.88,2.05,1.88,1.99
25,2019-01-02,01-02,112.04,62.45,59.05,8.3532682e-05,0.000196181712,0.000182840911,56.23,53.61,51.94,2.82,2.68,2.6,0.03,0.03,0.03,0.14,0.13,0.13,0.98,0.94,0.91,5.77,0.96,0.74,44.03,2.22,0.89,2.04,1.87,1.81
26,2019-01-02,02-03,108.73,59.19,55.9,7.2835572e-05,0.000180113547,0.000177919652,53.57,51.01,49.42,2.18,2.07,2.01,0.03,0.03,0.03,0.14,0.13,0.13,0.99,0.94,0.91,5.8,0.96,0.74,44.03,2.22,0.89,1.99,1.83,1.77
27,2019-01-02,03-04,106.7,57.25,53.98,6.8232255e-05,0.000170412045,0.000171247199,51.01,48.57,47.02,2.73,2.6,2.52,0.03,0.03,0.03,0.14,0.13,0.13,0.99,0.94,0.91,5.8,0.96,0.74,44.03,2.22,0.89,1.96,1.8,1.74
28,2019-01-02,04-05,107.24,57.82,54.53,6.6980598e-05,0.00016598793,0.000163252126,51.58,49.15,47.59,2.7,2.58,2.49,0.03,0.03,0.03,0.14,0.13,0.13,0.99,0.94,0.91,5.8,0.96,0.74,44.03,2.22,0.89,1.97,1.81,1.75
29,2019-01-02,05-06,110.35,60.89,57.54,6.9245413e-05,0.000173922878,0.000158853214,54.62,52.12,50.5,2.77,2.65,2.56,0.03,0.03,0.03,0.14,0.13,0.13,0.98,0.94,0.91,5.76,0.96,0.74,44.03,2.22,0.89,2.01,1.85,1.79
30,2019-01-02,06-07,113.02,63.67,60.42,8.2810964e-05,0.000184102099,0.000156598914,56.05,53.62,52.11,4.11,3.93,3.82,0.03,0.03,0.03,0.14,0.13,0.13,0.97,0.92,0.9,5.66,0.94,0.73,44.03,2.22,0.89,2.03,1.88,1.82
31,2019-01-02,07-08,120.75,71.32,75.61,0.000115106184,0.000192140475,0.000153749378,65.33,62.69,65.66,2.53,2.42,2.54,0.03,0.03,0.03,0.14,0.13,0.14,0.96,0.92,0.96,5.6,0.93,1.32,44.03,2.22,2.88,2.14,1.98,2.08
32,2019-01-02,08-09,125.2,76.22,80.17,0.000139000484,0.000158845421,9.636342e-05,70.95,68.52,71.25,1.54,1.49,1.55,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.89,0.93,5.42,0.91,1.28,44.03,2.22,2.88,2.17,2.03,2.12
33,2019-01-02,09-10,125.69,76.84,80.7,0.000151092268,0.000146013051,8.8894478e-05,71.61,69.27,71.92,1.42,1.37,1.42,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.89,0.92,5.38,0.9,1.27,44.03,2.22,2.88,2.17,2.04,2.12
34,2019-01-02,10-11,124.44,75.71,79.45,0.000161677574,0.000141448919,8.9112686e-05,70.37,68.12,70.67,1.45,1.4,1.46,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.89,0.92,5.37,0.9,1.27,44.03,2.22,2.88,2.15,2.02,2.1
35,2019-01-02,11-12,122.72,73.97,77.72,0.00016254277,0.000128411587,8.7180387e-05,68.57,66.32,68.86,1.54,1.49,1.55,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.89,0.92,5.38,0.9,1.27,44.03,2.22,2.88,2.13,1.99,2.07
36,2019-01-02,12-13,121.39,140.14,76.33,0.000164849742,0.000102474343,8.436713e-05,67.15,67.67,67.38,1.67,1.68,1.67,0.03,0.03,0.03,0.13,0.13,0.13,0.91,0.92,0.92,5.36,5.57,1.26,44.03,62.01,2.88,2.11,2.12,2.05
37,2019-01-02,13-14,119.23,137.96,137.96,0.000169274188,0.000102505658,8.2351377e-05,64.75,65.25,65.25,1.93,1.94,1.94,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.92,0.92,5.37,5.58,5.58,44.03,62.01,62.01,2.07,2.09,2.09
38,2019-01-02,14-15,113.13,131.82,131.82,0.000165235886,0.00010107845,7.9525219e-05,58.11,58.56,58.56,2.54,2.56,2.56,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.93,0.93,5.39,5.6,5.6,44.03,62.01,62.01,1.99,2.0,2.0
39,2019-01-02,15-16,112.27,130.95,130.95,0.000158227244,9.6438093e-05,7.582952e-05,57.08,57.52,57.52,2.7,2.72,2.72,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.93,0.93,5.41,5.62,5.62,44.03,62.01,62.01,1.98,2.0,2.0
40,2019-01-02,16-17,113.53,132.28,132.28,0.000155641795,9.3201816e-05,7.4081006e-05,58.39,58.89,58.89,2.63,2.65,2.65,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.93,0.93,5.41,5.62,5.62,44.03,62.01,62.01,2.0,2.02,2.02
41,2019-01-02,17-18,116.14,134.85,134.85,0.000159185517,9.358858e-05,7.6678308e-05,61.17,61.65,61.65,2.42,2.43,2.43,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.93,0.93,5.4,5.61,5.61,44.03,62.01,62.01,2.03,2.05,2.05
42,2019-01-02,18-19,122.88,141.71,141.71,0.000169388294,0.000110454493,8.8709805e-05,68.28,68.87,68.87,1.96,1.98,1.98,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.93,0.93,5.4,5.61,5.61,44.03,62.01,62.01,2.13,2.16,2.16
43,2019-01-02,19-20,127.06,145.93,145.93,0.000186313844,0.000175416563,0.000197065644,72.93,73.55,73.55,1.4,1.42,1.42,0.03,0.03,0.03,0.13,0.13,0.13,0.92,0.93,0.93,5.42,5.63,5.63,44.03,62.01,62.01,2.2,2.22,2.22
44,2019-01-02,20-21,128.19,147.06,147.06,0.000192703897,0.000188095467,0.000212929244,74.01,74.63,74.63,1.38,1.39,1.39,0.03,0.03,0.03,0.13,0.13,0.13,0.93,0.94,0.94,5.46,5.67,5.67,44.03,62.01,62.01,2.22,2.25,2.25
45,2019-01-02,21-22,122.72,141.61,141.61,0.000192023089,0.000193689868,0.000215453268,68.15,68.78,68.78,1.77,1.79,1.79,0.03,0.03,0.03,0.13,0.14,0.14,0.94,0.95,0.95,5.51,5.73,5.73,44.03,62.01,62.01,2.15,2.17,2.17
46,2019-01-02,22-23,120.47,70.99,139.39,0.000172032282,0.000237089487,0.000209980328,65.36,62.66,66.0,2.21,2.12,2.23,0.03,0.03,0.03,0.14,0.13,0.14,0.96,0.92,0.97,5.62,0.94,5.84,44.03,2.22,62.01,2.14,1.98,2.16
47,2019-01-02,23-24,115.12,65.8,69.92,0.000144412292,0.000240619186,0.000189956619,59.43,56.94,59.72,2.84,2.72,2.85,0.03,0.03,0.03,0.14,0.13,0.14,0.96,0.92,0.97,5.64,0.94,1.33,44.03,2.22,2.88,2.06,1.91,2.0
48,2019-01-03,00-01,122.83,72.8,77.63,9.7354932e-05,0.00018892501,0.000154155539,68.17,65.04,68.56,1.66,1.59,1.67,0.03,0.03,0.03,0.14,0.13,0.14,0.84,0.81,0.85,5.75,0.95,1.36,44.03,2.22,2.88,2.2,2.03,2.14
49,2019-01-03,01-02,121.65,71.55,67.88,7.7469724e-05,0.000169456001,0.000167022991,66.83,63.68,61.7,1.8,1.71,1.66,0.03,0.03,0.03,0.14,0.13,0.13,0.85,0.81,0.78,5.78,0.96,0.74,44.03,2.22,0.89,2.18,2.01,1.95
50,2019-01-03,02-03,120.15,70.06,66.38,6.7546004e-05,0.000155117131,0.000162784241,65.21,62.09,60.11,1.92,1.83,1.77,0.03,0.03,0.03,0.14,0.13,0.13,0.85,0.81,0.79,5.81,0.96,0.74,44.03,2.22,0.89,2.17,1.99,1.93
51,2019-01-03,03-04,119.05,69.01,65.37,6.3429502e-05,0.000147115608,0.000156295087,63.79,60.74,58.81,2.25,2.14,2.07,0.03,0.03,0.03,0.14,0.13,0.13,0.85,0.81,0.79,5.81,0.96,0.75,44.03,2.22,0.89,2.15,1.98,1.91
52,2019-01-03,04-05,119.02,68.98,65.34,6.2146444e-05,0.000143953817,0.000148265708,63.77,60.71,58.78,2.24,2.14,2.07,0.03,0.03,0.03,0.14,0.13,0.13,0.85,0.81,0.79,5.81,0.96,0.74,44.03,2.22,0.89,2.15,1.98,1.91
53,2019-01-03,05-06,121.9,71.79,68.11,6.4378153e-05,0.000150019427,0.000142469436,66.72,63.57,61.59,2.16,2.06,1.99,0.03,0.03,0.03,0.14,0.13,0.13,0.85,0.81,0.78,5.78,0.96,0.74,44.03,2.22,0.89,2.19,2.01,1.95
54,2019-01-03,06-07,122.96,73.05,69.37,7.6616965e-05,0.000158289193,0.000141805618,68.28,65.24,63.25,1.73,1.65,1.6,0.03,0.03,0.03,0.14,0.13,0.13,0.84,0.8,0.78,5.72,0.95,0.74,44.03,2.22,0.89,2.19,2.02,1.96
55,2019-01-03,07-08,125.06,75.07,79.86,0.000104698039,0.000143259818,0.000105085382,70.32,67.17,70.66,1.8,1.72,1.8,0.03,0.03,0.03,0.14,0.13,0.14,0.84,0.8,0.84,5.69,0.95,1.34,44.03,2.22,2.88,2.22,2.05,2.16
56,2019-01-03,08-09,123.01,73.76,77.89,0.000125673476,0.000128308097,8.4205638e-05,69.03,66.42,69.32,1.31,1.26,1.31,0.03,0.03,0.03,0.13,0.13,0.13,0.81,0.78,0.81,5.51,0.92,1.3,44.03,2.22,2.88,2.16,2.01,2.1
57,2019-01-03,09-10,122.8,73.7,77.72,0.000136059494,0.000126021041,8.1473513e-05,68.95,66.43,69.24,1.25,1.21,1.26,0.03,0.03,0.03,0.13,0.13,0.13,0.8,0.77,0.81,5.46,0.92,1.29,44.03,2.22,2.88,2.14,2.0,2.09
58,2019-01-03,10-11,122.13,73.12,77.06,0.000144409015,0.000123065845,8.2237978e-05,68.34,65.9,68.63,1.21,1.17,1.22,0.03,0.03,0.03,0.13,0.13,0.13,0.8,0.77,0.8,5.45,0.91,1.29,44.03,2.22,2.88,2.13,1.99,2.08
59,2019-01-03,11-12,121.46,72.48,76.45,0.000145166481,0.000112739773,8.006878e-05,67.65,65.24,68.0,1.24,1.19,1.24,0.03,0.03,0.03,0.13,0.13,0.13,0.8,0.77,0.81,5.46,0.92,1.29,44.03,2.22,2.88,2.12,1.98,2.07
60,2019-01-03,12-13,120.97,139.78,75.89,0.000147689926,9.4203483e-05,7.7910771e-05,67.15,67.72,67.43,1.26,1.27,1.27,0.03,0.03,0.03,0.13,0.13,0.13,0.8,0.81,0.8,5.45,5.67,1.29,44.03,62.01,2.88,2.12,2.14,2.06
61,2019-01-03,13-14,119.38,138.18,138.18,0.000152918748,9.4397815e-05,7.6417297e-05,65.47,66.03,66.03,1.37,1.38,1.38,0.03,0.03,0.03,0.13,0.13,0.13,0.8,0.81,0.81,5.46,5.67,5.67,44.03,62.01,62.01,2.09,2.11,2.11
62,2019-01-03,14-15,118.56,137.4,137.4,0.000149218488,9.2336666e-05,7.299819e-05,64.5,65.1,65.1,1.5,1.52,1.52,0.03,0.03,0.03,0.13,0.13,0.13,0.8,0.81,0.81,5.48,5.7,5.7,44.03,62.01,62.01,2.08,2.11,2.11
63,2019-01-03,15-16,117.29,136.13,136.13,0.000142257913,8.7478401e-05,6.8395092e-05,63.16,63.74,63.74,1.56,1.57,1.57,0.03,0.03,0.03,0.13,0.14,0.14,0.81,0.82,0.82,5.51,5.73,5.73,44.03,62.01,62.01,2.07,2.09,2.09
64,2019-01-03,16-17,114.82,133.63,133.63,0.000139286534,8.4465222e-05,6.8393832e-05,60.62,61.18,61.18,1.65,1.67,1.67,0.03,0.03,0.03,0.13,0.14,0.14,0.81,0.82,0.82,5.51,5.73,5.73,44.03,62.01,62.01,2.03,2.05,2.05
65,2019-01-03,17-18,115.83,134.65,134.65,0.000141696492,8.4732622e-05,7.0131748e-05,61.55,62.11,62.11,1.71,1.72,1.72,0.03,0.03,0.03,0.13,0.14,0.14,0.81,0.82,0.82,5.52,5.74,5.74,44.03,62.01,62.01,2.05,2.07,2.07
66,2019-01-03,18-19,118.36,137.21,137.21,0.00014598859,8.7351203e-05,7.216517e-05,63.95,64.54,64.54,1.79,1.81,1.81,0.03,0.03,0.03,0.13,0.14,0.14,0.81,0.82,0.82,5.53,5.75,5.75,44.03,62.01,62.01,2.09,2.11,2.11
67,2019-01-03,19-20,120.08,138.94,138.94,0.0001600623,0.000129572806,0.000124578898,65.76,66.36,66.36,1.68,1.7,1.7,0.03,0.03,0.03,0.13,0.14,0.14,0.81,0.82,0.82,5.52,5.74,5.74,44.03,62.01,62.01,2.11,2.14,2.14
68,2019-01-03,20-21,120.78,139.64,139.64,0.000172248634,0.000165492066,0.000182250745,66.73,67.35,67.35,1.41,1.42,1.42,0.03,0.03,0.03,0.13,0.14,0.14,0.81,0.82,0.82,5.51,5.73,5.73,44.03,62.01,62.01,2.12,2.15,2.15
69,2019-01-03,21-22,120.12,138.97,138.97,0.000173965655,0.000175775472,0.000190286885,66.24,66.84,66.84,1.19,1.2,1.2,0.03,0.03,0.03,0.14,0.14,0.14,0.82,0.82,0.82,5.56,5.78,5.78,44.03,62.01,62.01,2.12,2.14,2.14
70,2019-01-03,22-23,119.64,70.07,138.6,0.000155710484,0.000205342333,0.000185093901,65.14,62.36,65.83,1.7,1.62,1.71,0.03,0.03,0.03,0.14,0.13,0.14,0.83,0.79,0.84,5.65,0.94,5.88,44.03,2.22,62.01,2.13,1.97,2.16
71,2019-01-03,23-24,116.62,67.06,71.4,0.000130850213,0.000207838716,0.000168326706,62.31,59.56,62.61,1.52,1.45,1.53,0.03,0.03,0.03,0.14,0.13,0.14,0.83,0.8,0.84,5.68,0.94,1.34,44.03,2.22,2.88,2.09,1.93,2.03
72,2019-01-04,00-01,128.83,78.59,83.68,8.9126144e-05,0.000154165903,0.000156156168,73.1,69.8,73.51,2.59,2.47,2.6,0.03,0.03,0.03,0.14,0.13,0.14,0.94,0.9,0.95,5.74,0.95,1.35,44.03,2.22,2.88,2.26,2.09,2.21
73,2019-01-04,01-02,126.72,76.65,72.92,7.1728636e-05,0.000139332002,0.00015162529,70.9,67.74,65.73,2.74,2.62,2.54,0.03,0.03,0.03,0.14,0.13,0.13,0.94,0.9,0.87,5.72,0.95,0.74,44.03,2.22,0.89,2.22,2.06,1.99
74,2019-01-04,02-03,124.73,74.67,70.96,6.2944692e-05,0.000127687518,0.000148715994,68.62,65.52,63.53,3.03,2.89,2.8,0.03,0.03,0.03,0.14,0.13,0.13,0.94,0.9,0.87,5.74,0.95,0.74,44.03,2.22,0.89,2.2,2.03,1.97
75,2019-01-04,03-04,124.86,74.74,71.01,5.9070318e-05,0.000121220908,0.000144642963,68.54,65.39,63.4,3.23,3.08,2.98,0.03,0.03,0.03,0.14,0.13,0.13,0.94,0.9,0.87,5.75,0.95,0.74,44.03,2.22,0.89,2.2,2.03,1.97
76,2019-01-04,04-05,124.71,74.66,70.94,5.7565246e-05,0.000117518322,0.000140121402,68.42,65.33,63.34,3.22,3.07,2.98,0.03,0.03,0.03,0.14,0.13,0.13,0.94,0.9,0.87,5.73,0.95,0.74,44.03,2.22,0.89,2.2,2.03,1.96
77,2019-01-04,05-06,124.96,74.96,71.34,5.9088541e-05,0.000117389532,0.000136485971,68.74,65.67,63.77,3.19,3.05,2.96,0.03,0.03,0.03,0.14,0.13,0.13,0.94,0.89,0.87,5.7,0.95,0.74,44.03,2.22,0.89,2.19,2.03,1.97
78,2019-01-04,06-07,126.09,76.25,72.64,6.9025874e-05,0.000125616176,0.000137337001,70.61,67.6,65.69,2.5,2.39,2.33,0.03,0.03,0.03,0.14,0.13,0.13,0.93,0.89,0.86,5.65,0.94,0.73,44.03,2.22,0.89,2.2,2.04,1.98
79,2019-01-04,07-08,124.68,75.1,79.51,9.1268477e-05,0.000114879488,0.000103412368,69.89,67.05,70.18,1.93,1.85,1.94,0.03,0.03,0.03,0.14,0.13,0.14,0.92,0.88,0.92,5.58,0.93,1.32,44.03,2.22,2.88,2.17,2.01,2.11
80,2019-01-04,08-09,123.75,74.82,78.71,0.00011021442,9.8370113e-05,7.0618732e-05,69.64,67.26,69.94,1.49,1.44,1.49,0.03,0.03,0.03,0.13,0.13,0.13,0.89,0.86,0.89,5.42,0.91,1.28,44.03,2.22,2.88,2.13,1.99,2.07
81,2019-01-04,09-10,122.88,74.19,77.88,0.000122488264,9.8097205e-05,7.2652479e-05,68.95,66.75,69.25,1.38,1.34,1.39,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.85,0.89,5.37,0.9,1.27,44.03,2.22,2.88,2.11,1.97,2.05
82,2019-01-04,10-11,123.15,74.39,78.09,0.000131922975,9.87303e-05,7.2528936e-05,69.17,66.9,69.41,1.44,1.39,1.44,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.85,0.88,5.37,0.9,1.26,44.03,2.22,2.88,2.11,1.98,2.06
83,2019-01-04,11-12,122.91,74.23,77.87,0.000133984858,9.5354557e-05,7.569719e-05,68.56,66.37,68.8,1.83,1.77,1.83,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.85,0.88,5.35,0.9,1.26,44.03,2.22,2.88,2.11,1.97,2.05
84,2019-01-04,12-13,122.86,74.24,77.81,0.000136670837,8.8979905e-05,7.2274479e-05,68.51,66.38,68.75,1.82,1.77,1.83,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.85,0.88,5.35,0.9,1.26,44.03,2.22,2.88,2.1,1.97,2.05
85,2019-01-04,13-14,122.08,140.84,140.84,0.000141695165,8.3287906e-05,7.1738398e-05,68.29,68.82,68.82,1.31,1.32,1.32,0.03,0.03,0.03,0.13,0.13,0.13,0.87,0.88,0.88,5.33,5.53,5.53,44.03,62.01,62.01,2.09,2.11,2.11
86,2019-01-04,14-15,121.07,139.82,139.82,0.000136682071,8.0596743e-05,6.7925655e-05,67.67,68.2,68.2,0.9,0.91,0.91,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.89,0.89,5.35,5.56,5.56,44.03,62.01,62.01,2.08,2.1,2.1
87,2019-01-04,15-16,121.09,139.83,139.83,0.00012635179,7.4520609e-05,6.3257907e-05,67.63,68.15,68.15,0.93,0.94,0.94,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.89,0.89,5.38,5.58,5.58,44.03,62.01,62.01,2.08,2.1,2.1
88,2019-01-04,16-17,120.14,138.89,138.89,0.000121065402,7.0383982e-05,5.9581726e-05,66.87,67.39,67.39,0.78,0.78,0.78,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.89,0.89,5.36,5.57,5.57,44.03,62.01,62.01,2.06,2.08,2.08
89,2019-01-04,17-18,119.91,138.66,138.66,0.000122334626,6.9415197e-05,5.9837007e-05,66.71,67.23,67.23,0.73,0.73,0.73,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.88,0.88,5.35,5.55,5.55,44.03,62.01,62.01,2.06,2.08,2.08
90,2019-01-04,18-19,120.11,138.85,138.85,0.000124339938,6.9915834e-05,6.1605116e-05,66.89,67.41,67.41,0.73,0.74,0.74,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.89,0.89,5.36,5.57,5.57,44.03,62.01,62.01,2.06,2.08,2.08
91,2019-01-04,19-20,121.04,139.78,139.78,0.000129728164,7.3522354e-05,6.4405595e-05,67.76,68.28,68.28,0.73,0.74,0.74,0.03,0.03,0.03,0.13,0.13,0.13,0.88,0.89,0.89,5.39,5.6,5.6,44.03,62.01,62.01,2.08,2.1,2.1
92,2019-01-04,20-21,124.16,142.93,142.93,0.000146551667,9.2380277e-05,7.5119059e-05,70.17,70.71,70.71,1.37,1.38,1.38,0.03,0.03,0.03,0.13,0.13,0.13,0.89,0.89,0.89,5.41,5.62,5.62,44.03,62.01,62.01,2.13,2.15,2.15
93,2019-01-04,21-22,125.18,144.03,144.03,0.000164492898,0.000153743683,0.000184370134,71.31,71.91,71.91,1.21,1.22,1.22,0.03,0.03,0.03,0.13,0.13,0.13,0.89,0.9,0.9,5.43,5.64,5.64,44.03,62.01,62.01,2.15,2.17,2.17
94,2019-01-04,22-23,124.51,143.41,143.41,0.000146489312,0.000157225441,0.000195886183,70.89,71.54,71.54,0.89,0.9,0.9,0.03,0.03,0.03,0.13,0.13,0.13,0.9,0.91,0.91,5.49,5.71,5.71,44.03,62.01,62.01,2.15,2.17,2.17
