,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC,CCVGEN,CCVNOC,CCVVHC
2255,2020-04-04,00-01,90.1,41.74,44.78,9.5188217e-05,0.000134585719,0.000135594536,30.64,29.31,30.81,7.83,7.5,7.88,0.03,0.03,0.03,0.17,0.16,0.17,0.05,0.05,0.05,5.68,0.94,1.34,44.03,2.22,2.88,1.67,1.53,1.62
2256,2020-04-04,01-02,88.65,40.27,37.62,7.7281722e-05,0.000119978423,0.000148054063,28.17,26.92,26.12,8.82,8.43,8.18,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.71,0.95,0.74,44.03,2.22,0.89,1.66,1.52,1.47
2257,2020-04-04,02-03,87.85,39.46,36.81,6.6341711e-05,0.000108948113,0.000147453948,25.94,24.77,24.02,10.23,9.77,9.47,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.74,0.95,0.74,44.03,2.22,0.89,1.65,1.51,1.46
2258,2020-04-04,03-04,89.5,41.01,38.31,6.0857054e-05,0.000102499093,0.000141502285,24.67,23.54,22.82,13.13,12.53,12.15,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.75,0.95,0.74,44.03,2.22,0.89,1.68,1.53,1.48
2259,2020-04-04,04-05,89.62,41.11,38.41,5.8400093e-05,9.9352193e-05,0.000134215663,24.32,23.2,22.5,13.59,12.96,12.57,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.75,0.95,0.74,44.03,2.22,0.89,1.68,1.53,1.48
2260,2020-04-04,05-06,89.38,40.93,38.23,5.8233232e-05,9.9585214e-05,0.000127576861,24.0,22.91,22.22,13.69,13.07,12.67,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.74,0.95,0.74,44.03,2.22,0.89,1.67,1.53,1.48
2261,2020-04-04,06-07,89.82,41.4,38.71,6.1277541e-05,0.000102855471,0.000123175238,24.97,23.85,23.15,13.19,12.6,12.23,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.71,0.95,0.74,44.03,2.22,0.89,1.68,1.53,1.48
2262,2020-04-04,07-08,88.72,40.38,43.35,6.9302962e-05,8.8574206e-05,9.6992276e-05,24.09,23.03,24.2,13.02,12.45,13.08,0.03,0.03,0.03,0.17,0.16,0.17,0.05,0.05,0.05,5.68,0.94,1.34,44.03,2.22,2.88,1.65,1.51,1.6
2263,2020-04-04,08-09,86.19,38.3,40.94,8.7507798e-05,8.0866879e-05,6.7107217e-05,22.81,21.93,22.92,12.0,11.54,12.06,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.53,0.92,1.3,44.03,2.22,2.88,1.59,1.46,1.53
2264,2020-04-04,09-10,84.2,36.51,38.96,0.000112664057,9.5688374e-05,7.700371e-05,22.13,21.33,22.23,10.78,10.39,10.83,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.47,0.92,1.29,44.03,2.22,2.88,1.55,1.43,1.49
2265,2020-04-04,10-11,75.81,28.45,30.54,0.000129810032,0.000104996464,8.3607737e-05,17.39,16.77,17.46,7.28,7.02,7.31,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.45,0.91,1.29,44.03,2.22,2.88,1.42,1.3,1.36
2266,2020-04-04,11-12,73.08,25.83,27.81,0.000133763849,0.000104869598,8.4179276e-05,15.23,14.69,15.29,6.76,6.52,6.79,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.44,0.91,1.28,44.03,2.22,2.88,1.38,1.26,1.32
2267,2020-04-04,12-13,74.2,26.9,28.92,0.000134951373,0.000100746528,8.1874776e-05,16.66,16.06,16.73,6.42,6.19,6.45,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.45,0.91,1.29,44.03,2.22,2.88,1.4,1.28,1.34
2268,2020-04-04,13-14,70.25,88.63,88.63,0.000141354428,9.8133927e-05,7.9422942e-05,12.65,12.76,12.76,6.59,6.65,6.65,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.41,5.63,5.63,44.03,62.01,62.01,1.33,1.35,1.35
2269,2020-04-04,14-15,69.64,88.01,88.01,0.000139410573,9.6000797e-05,7.6279776e-05,11.73,11.83,11.83,6.89,6.95,6.95,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.43,5.64,5.64,44.03,62.01,62.01,1.32,1.34,1.34
2270,2020-04-04,15-16,70.52,88.9,88.9,0.000124591688,8.6047902e-05,6.9183698e-05,11.67,11.77,11.77,7.77,7.84,7.84,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.47,5.68,5.68,44.03,62.01,62.01,1.34,1.36,1.36
2271,2020-04-04,16-17,67.93,86.31,86.31,0.000114448014,7.9126355e-05,6.4738718e-05,10.62,10.72,10.72,6.28,6.34,6.34,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.46,5.68,5.68,44.03,62.01,62.01,1.31,1.32,1.32
2272,2020-04-04,17-18,67.54,85.9,85.9,0.00011060528,7.6427408e-05,6.3655411e-05,10.08,10.16,10.16,6.46,6.51,6.51,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.44,5.66,5.66,44.03,62.01,62.01,1.3,1.31,1.31
2273,2020-04-04,18-19,69.86,88.26,88.26,0.00011035638,7.6376234e-05,6.4282692e-05,12.8,12.92,12.92,6.03,6.08,6.08,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.44,5.66,5.66,44.03,62.01,62.01,1.33,1.34,1.34
2274,2020-04-04,19-20,71.94,90.33,90.33,0.000112632165,7.8435841e-05,6.6665097e-05,15.2,15.33,15.33,5.65,5.7,5.7,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.46,5.67,5.67,44.03,62.01,62.01,1.36,1.38,1.38
2275,2020-04-04,20-21,76.64,95.1,95.1,0.000124001029,9.2069989e-05,7.4456794e-05,22.0,22.2,22.2,3.46,3.5,3.5,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.47,5.69,5.69,44.03,62.01,62.01,1.44,1.45,1.45
2276,2020-04-04,21-22,76.89,95.35,95.35,0.000144757258,0.000140144094,0.000139846832,21.16,21.35,21.35,4.55,4.59,4.59,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.47,5.69,5.69,44.03,62.01,62.01,1.44,1.46,1.46
2277,2020-04-04,22-23,75.16,93.6,93.6,0.000136599241,0.000144186164,0.000149505722,20.33,20.52,20.52,3.62,3.65,3.65,0.03,0.03,0.03,0.16,0.17,0.17,0.05,0.05,0.05,5.51,5.73,5.73,44.03,62.01,62.01,1.42,1.44,1.44
2278,2020-04-04,23-24,72.85,25.31,27.45,0.000117345822,0.000146045363,0.000142438597,16.95,16.24,17.03,4.59,4.4,4.62,0.03,0.03,0.03,0.17,0.16,0.17,0.05,0.05,0.05,5.63,0.94,1.33,44.03,2.22,2.88,1.41,1.28,1.35
2279,2020-04-05,00-01,84.18,36.33,38.88,7.4443759e-05,9.4286325e-05,0.000116725411,25.97,24.95,26.08,6.83,6.56,6.86,0.03,0.03,0.03,0.16,0.16,0.17,0.05,0.05,0.05,5.55,0.93,1.31,44.03,2.22,2.88,1.56,1.44,1.5
2280,2020-04-05,01-02,81.74,33.91,31.54,6.0472715e-05,8.3404909e-05,0.000127619302,21.67,20.79,20.23,8.68,8.33,8.11,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.58,0.93,0.73,44.03,2.22,0.89,1.53,1.4,1.36
2281,2020-04-05,02-03,78.84,31.09,28.81,5.3328347e-05,7.6930769e-05,0.00012455703,17.86,17.12,16.66,9.62,9.23,8.98,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.6,0.93,0.73,44.03,2.22,0.89,1.49,1.36,1.32
2282,2020-04-05,03-04,78.19,30.49,28.2,5.0132288e-05,7.3777233e-05,0.000119319531,16.93,16.24,15.79,9.91,9.51,9.25,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.6,0.93,0.73,44.03,2.22,0.89,1.48,1.35,1.31
2283,2020-04-05,04-05,76.27,28.66,26.44,4.9004168e-05,7.2430528e-05,0.000112935978,15.28,14.66,14.27,9.68,9.29,9.04,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.59,0.93,0.73,44.03,2.22,0.89,1.45,1.33,1.29
2284,2020-04-05,05-06,76.46,28.9,26.7,4.9904075e-05,7.2706915e-05,0.00010854637,15.9,15.28,14.88,9.29,8.92,8.69,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.56,0.93,0.72,44.03,2.22,0.89,1.45,1.32,1.29
2285,2020-04-05,06-07,78.44,30.96,28.77,5.7193127e-05,7.0326554e-05,0.000103745984,16.76,16.15,15.76,10.49,10.11,9.87,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.46,0.92,0.71,44.03,2.22,0.89,1.46,1.34,1.31
2286,2020-04-05,07-08,79.43,32.02,34.21,7.4350989e-05,5.9892727e-05,6.5644391e-05,19.05,18.4,19.13,9.24,8.92,9.28,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.05,0.05,5.41,0.91,1.28,44.03,2.22,2.88,1.47,1.35,1.41
2287,2020-04-05,08-09,79.27,32.14,34.13,8.8601765e-05,6.8619355e-05,6.9345621e-05,20.33,19.74,20.4,7.95,7.72,7.98,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.28,0.89,1.24,44.03,2.22,2.88,1.44,1.34,1.39
2288,2020-04-05,09-10,77.66,30.66,32.52,9.5167642e-05,7.1490857e-05,7.0847282e-05,20.83,20.25,20.88,5.93,5.77,5.95,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.23,0.88,1.23,44.03,2.22,2.88,1.41,1.31,1.35
2289,2020-04-05,10-11,75.06,28.16,29.95,0.000101367173,7.3764517e-05,7.19991e-05,20.41,19.87,20.48,3.79,3.69,3.81,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.23,0.88,1.23,44.03,2.22,2.88,1.37,1.27,1.31
2290,2020-04-05,11-12,75.33,28.41,30.21,0.000103505581,7.3540128e-05,7.1503925e-05,20.81,20.25,20.88,3.66,3.56,3.67,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.23,0.88,1.23,44.03,2.22,2.88,1.38,1.27,1.32
2291,2020-04-05,12-13,74.11,27.23,28.99,0.000106918616,7.3404163e-05,7.044992e-05,19.61,19.09,19.68,3.66,3.56,3.67,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.23,0.88,1.23,44.03,2.22,2.88,1.36,1.26,1.3
2292,2020-04-05,13-14,72.86,91.18,91.18,0.000113056696,7.5054695e-05,6.9700044e-05,18.34,18.45,18.45,3.73,3.75,3.75,0.03,0.03,0.03,0.15,0.16,0.16,0.04,0.05,0.05,5.2,5.39,5.39,44.03,62.01,62.01,1.33,1.34,1.34
2293,2020-04-05,14-15,70.63,88.95,88.95,0.00011014267,7.2997652e-05,6.691513e-05,15.72,15.82,15.82,4.14,4.17,4.17,0.03,0.03,0.03,0.15,0.16,0.16,0.05,0.05,0.05,5.21,5.41,5.41,44.03,62.01,62.01,1.3,1.31,1.31
2294,2020-04-05,15-16,67.93,86.25,86.25,0.000100756675,6.650364e-05,6.2566538e-05,13.07,13.17,13.17,4.1,4.13,4.13,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.23,5.43,5.43,44.03,62.01,62.01,1.26,1.28,1.28
2295,2020-04-05,16-17,67.77,86.09,86.09,9.6113177e-05,6.2951727e-05,6.0657177e-05,12.8,12.89,12.89,4.22,4.25,4.25,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.23,5.42,5.42,44.03,62.01,62.01,1.26,1.27,1.27
2296,2020-04-05,17-18,65.35,83.63,83.63,9.7277764e-05,6.3362794e-05,6.1290961e-05,11.9,11.97,11.97,2.73,2.75,2.75,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.23,5.42,5.42,44.03,62.01,62.01,1.23,1.24,1.24
2297,2020-04-05,18-19,70.31,88.64,88.64,9.9127253e-05,6.4659949e-05,6.282745e-05,14.97,15.07,15.07,4.54,4.57,4.57,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.24,5.44,5.44,44.03,62.01,62.01,1.3,1.31,1.31
2298,2020-04-05,19-20,71.94,90.27,90.27,0.000103699456,6.8076891e-05,6.6487358e-05,16.77,16.87,16.87,4.32,4.35,4.35,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.26,5.46,5.46,44.03,62.01,62.01,1.33,1.34,1.34
2299,2020-04-05,20-21,74.19,92.56,92.56,0.000114846538,7.6149024e-05,7.2728095e-05,19.55,19.69,19.69,3.74,3.77,3.77,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.28,5.48,5.48,44.03,62.01,62.01,1.37,1.38,1.38
2300,2020-04-05,21-22,77.29,95.67,95.67,0.000130009927,0.000103754526,0.000102112804,23.03,23.19,23.19,3.31,3.33,3.33,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.28,5.48,5.48,44.03,62.01,62.01,1.41,1.43,1.43
2301,2020-04-05,22-23,78.31,96.7,96.7,0.000120151566,0.000118627623,0.000138944939,25.76,25.94,25.94,1.54,1.55,1.55,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.32,5.52,5.52,44.03,62.01,62.01,1.44,1.45,1.45
2302,2020-04-05,23-24,75.89,28.63,30.67,9.4505724e-05,0.000107309466,0.000126535576,23.01,22.24,23.11,1.81,1.75,1.81,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.05,0.05,5.39,0.91,1.27,44.03,2.22,2.88,1.41,1.3,1.35
2303,2020-04-06,00-01,80.26,32.75,35.02,8.1105172e-05,9.375771e-05,0.000117163026,26.29,25.36,26.41,2.77,2.67,2.78,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.45,0.91,1.28,44.03,2.22,2.88,1.49,1.37,1.43
2304,2020-04-06,01-02,80.46,32.9,30.63,6.6789624e-05,8.3397442e-05,0.000132420811,26.24,25.29,24.66,2.98,2.87,2.8,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.48,0.92,0.72,44.03,2.22,0.89,1.5,1.37,1.34
2305,2020-04-06,02-03,80.95,33.33,31.06,5.9439623e-05,7.7265549e-05,0.000130569664,26.41,25.43,24.81,3.27,3.15,3.07,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.49,0.92,0.72,44.03,2.22,0.89,1.51,1.38,1.35
2306,2020-04-06,03-04,81.67,34.02,31.73,5.591612e-05,7.4254475e-05,0.000124754869,26.29,25.32,24.7,4.1,3.94,3.85,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.5,0.92,0.72,44.03,2.22,0.89,1.52,1.39,1.36
2307,2020-04-06,04-05,81.4,33.77,31.51,5.428685e-05,7.2851715e-05,0.000117565872,26.01,25.04,24.45,4.12,3.97,3.88,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.49,0.92,0.72,44.03,2.22,0.89,1.51,1.39,1.35
2308,2020-04-06,05-06,81.19,33.61,31.35,5.462421e-05,7.2755639e-05,0.000110948504,25.89,24.94,24.35,4.06,3.91,3.82,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.47,0.92,0.72,44.03,2.22,0.89,1.5,1.38,1.35
2309,2020-04-06,06-07,80.91,33.44,31.21,5.99247e-05,6.4626919e-05,9.7086546e-05,25.84,24.96,24.39,3.88,3.75,3.66,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.43,0.91,0.71,44.03,2.22,0.89,1.49,1.38,1.34
2310,2020-04-06,07-08,85.73,38.23,40.58,7.3880295e-05,5.6886365e-05,6.3511431e-05,31.12,30.13,31.25,3.43,3.32,3.45,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.37,0.9,1.27,44.03,2.22,2.88,1.56,1.44,1.5
2311,2020-04-06,08-09,88.51,41.25,43.45,8.8274249e-05,6.6833089e-05,6.9676942e-05,35.0,34.07,35.13,2.46,2.39,2.47,0.03,0.03,0.03,0.15,0.15,0.16,0.05,0.04,0.05,5.22,0.88,1.23,44.03,2.22,2.88,1.57,1.47,1.52
2312,2020-04-06,09-10,89.84,42.68,44.82,9.7253594e-05,7.1472623e-05,7.2542365e-05,36.91,36.01,37.04,1.92,1.87,1.93,0.03,0.03,0.03,0.15,0.15,0.15,0.04,0.04,0.04,5.17,0.88,1.22,44.03,2.22,2.88,1.58,1.48,1.53
2313,2020-04-06,10-11,88.41,41.26,43.39,0.000104969919,7.4889094e-05,7.4605642e-05,35.57,34.68,35.7,1.84,1.8,1.85,0.03,0.03,0.03,0.15,0.15,0.15,0.04,0.04,0.04,5.18,0.88,1.22,44.03,2.22,2.88,1.56,1.46,1.51
2314,2020-04-06,11-12,88.4,41.2,43.33,0.000108442433,7.5738635e-05,7.4525809e-05,35.58,34.66,35.68,1.81,1.77,1.82,0.03,0.03,0.03,0.15,0.15,0.15,0.04,0.04,0.04,5.19,0.88,1.22,44.03,2.22,2.88,1.56,1.46,1.51
2315,2020-04-06,12-13,87.14,40.01,42.1,0.000113545043,7.7133386e-05,7.5095645e-05,34.16,33.31,34.28,1.99,1.94,2.0,0.03,0.03,0.03,0.15,0.15,0.15,0.04,0.04,0.04,5.19,0.88,1.22,44.03,2.22,2.88,1.54,1.44,1.49
2316,2020-04-06,13-14,84.39,102.79,102.79,0.000120940203,7.9975806e-05,7.5275269e-05,31.36,31.56,31.56,2.11,2.12,2.12,0.03,0.03,0.03,0.15,0.15,0.15,0.04,0.04,0.04,5.17,5.36,5.36,44.03,62.01,62.01,1.5,1.51,1.51
2317,2020-04-06,14-15,78.51,96.87,96.87,0.000119295598,7.8794437e-05,7.3052042e-05,24.85,25.01,25.01,2.8,2.82,2.82,0.03,0.03,0.03,0.15,0.15,0.15,0.04,0.05,0.05,5.19,5.38,5.38,44.03,62.01,62.01,1.42,1.43,1.43
2318,2020-04-06,15-16,75.48,93.82,93.82,0.000112745725,7.3796892e-05,6.9597124e-05,21.43,21.56,21.56,3.21,3.23,3.23,0.03,0.03,0.03,0.15,0.16,0.16,0.05,0.05,0.05,5.21,5.4,5.4,44.03,62.01,62.01,1.37,1.38,1.38
2319,2020-04-06,16-17,72.39,90.71,90.71,0.000110779198,7.1659067e-05,6.8807388e-05,18.28,18.39,18.39,3.33,3.35,3.35,0.03,0.03,0.03,0.15,0.16,0.16,0.04,0.05,0.05,5.19,5.39,5.39,44.03,62.01,62.01,1.33,1.34,1.34
2320,2020-04-06,17-18,71.87,90.19,90.19,0.000113362336,7.2875088e-05,7.0537049e-05,17.92,18.03,18.03,3.19,3.21,3.21,0.03,0.03,0.03,0.15,0.15,0.15,0.04,0.05,0.05,5.19,5.38,5.38,44.03,62.01,62.01,1.32,1.33,1.33
2321,2020-04-06,18-19,74.56,92.9,92.9,0.000114465465,7.3858532e-05,7.1844531e-05,20.69,20.82,20.82,3.06,3.08,3.08,0.03,0.03,0.03,0.15,0.16,0.16,0.04,0.05,0.05,5.19,5.39,5.39,44.03,62.01,62.01,1.36,1.37,1.37
2322,2020-04-06,19-20,78.53,96.89,96.89,0.000114901514,7.4922712e-05,7.4029788e-05,24.82,24.97,24.97,2.81,2.83,2.83,0.03,0.03,0.03,0.15,0.16,0.16,0.05,0.05,0.05,5.22,5.42,5.42,44.03,62.01,62.01,1.42,1.43,1.43
2323,2020-04-06,20-21,80.63,99.03,99.03,0.000118586842,7.827396e-05,7.6775175e-05,26.97,27.16,27.16,2.68,2.7,2.7,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.26,5.46,5.46,44.03,62.01,62.01,1.46,1.47,1.47
2324,2020-04-06,21-22,81.05,99.46,99.46,0.000126230207,9.0916898e-05,8.4835464e-05,27.34,27.53,27.53,2.7,2.71,2.71,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.29,5.49,5.49,44.03,62.01,62.01,1.47,1.48,1.48
2325,2020-04-06,22-23,84.76,103.19,103.19,0.000123516955,0.000115257777,0.000134316267,31.02,31.24,31.24,2.62,2.64,2.64,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.32,5.52,5.52,44.03,62.01,62.01,1.53,1.55,1.55
2326,2020-04-06,23-24,82.0,34.55,36.78,0.000103049127,0.000108388273,0.000127853346,27.7,26.78,27.8,3.14,3.04,3.15,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.05,0.05,5.39,0.91,1.27,44.03,2.22,2.88,1.5,1.39,1.44
2327,2020-04-07,00-01,94.3,46.19,49.12,0.000100922226,0.000122291938,0.000132030976,40.97,39.46,41.18,1.9,1.83,1.91,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.5,0.92,1.3,44.03,2.22,2.88,1.71,1.58,1.65
2328,2020-04-07,01-02,87.19,39.3,36.88,8.5984721e-05,0.000111520329,0.000140374488,33.41,32.15,31.36,2.45,2.36,2.3,0.03,0.03,0.03,0.16,0.16,0.15,0.0,0.0,0.0,5.51,0.92,0.72,44.03,2.22,0.89,1.6,1.47,1.44
2329,2020-04-07,02-03,86.1,38.26,35.86,7.5406261e-05,0.000102729452,0.000135232122,32.21,30.99,30.23,2.58,2.48,2.42,0.03,0.03,0.03,0.16,0.16,0.15,0.0,0.0,0.0,5.51,0.92,0.72,44.03,2.22,0.89,1.58,1.46,1.42
2330,2020-04-07,03-04,87.37,39.47,37.02,6.9230455e-05,9.7675395e-05,0.000129049795,32.18,30.96,30.18,3.85,3.7,3.61,0.03,0.03,0.03,0.16,0.16,0.15,0.0,0.0,0.0,5.51,0.92,0.72,44.03,2.22,0.89,1.61,1.48,1.44
2331,2020-04-07,04-05,86.15,38.3,35.9,6.5734116e-05,9.4711096e-05,0.000122804737,30.94,29.77,29.04,3.89,3.74,3.65,0.03,0.03,0.03,0.16,0.16,0.15,0.0,0.0,0.0,5.51,0.92,0.72,44.03,2.22,0.89,1.59,1.46,1.42
2332,2020-04-07,05-06,86.11,38.3,35.91,6.425102e-05,9.342533e-05,0.000117664309,30.89,29.74,29.02,3.92,3.78,3.68,0.03,0.03,0.03,0.16,0.16,0.15,0.0,0.0,0.0,5.5,0.92,0.72,44.03,2.22,0.89,1.58,1.46,1.42
2333,2020-04-07,06-07,86.44,38.62,36.22,6.4644158e-05,8.422358e-05,0.00010703805,30.94,29.79,29.06,4.2,4.04,3.94,0.03,0.03,0.03,0.16,0.16,0.15,0.0,0.0,0.0,5.49,0.92,0.72,44.03,2.22,0.89,1.59,1.46,1.42
2334,2020-04-07,07-08,87.63,39.77,42.38,6.8508134e-05,5.8698223e-05,6.4230564e-05,32.14,30.95,32.28,4.17,4.01,4.18,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.5,0.92,1.3,44.03,2.22,2.88,1.61,1.48,1.55
2335,2020-04-07,08-09,86.93,39.36,41.75,8.085375e-05,6.4954663e-05,6.6199753e-05,31.44,30.41,31.55,4.33,4.19,4.35,0.03,0.03,0.03,0.16,0.15,0.16,0.0,0.0,0.0,5.37,0.9,1.26,44.03,2.22,2.88,1.57,1.46,1.52
2336,2020-04-07,09-10,85.97,38.55,40.82,9.8385876e-05,7.6228141e-05,7.5758138e-05,31.15,30.2,31.26,3.73,3.62,3.75,0.03,0.03,0.03,0.16,0.15,0.16,0.0,0.0,0.0,5.32,0.9,1.25,44.03,2.22,2.88,1.55,1.44,1.49
2337,2020-04-07,10-11,85.42,38.06,40.32,0.000113802222,8.5153459e-05,8.1937688e-05,31.13,30.2,31.26,3.24,3.14,3.25,0.03,0.03,0.03,0.16,0.15,0.16,0.0,0.0,0.0,5.3,0.89,1.25,44.03,2.22,2.88,1.54,1.43,1.48
2338,2020-04-07,11-12,86.18,38.84,41.06,0.000120608336,8.8367557e-05,8.4338687e-05,32.02,31.1,32.13,3.11,3.02,3.12,0.03,0.03,0.03,0.16,0.15,0.16,0.0,0.0,0.0,5.29,0.89,1.25,44.03,2.22,2.88,1.55,1.44,1.49
2339,2020-04-07,12-13,86.66,39.27,41.53,0.00012569882,8.9368804e-05,8.4818974e-05,32.5,31.53,32.61,3.09,3.0,3.1,0.03,0.03,0.03,0.16,0.15,0.16,0.0,0.0,0.0,5.3,0.89,1.25,44.03,2.22,2.88,1.56,1.45,1.5
2340,2020-04-07,13-14,88.73,107.19,107.19,0.000134080752,9.1351591e-05,8.3084118e-05,34.63,34.88,34.88,3.02,3.04,3.04,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.28,5.48,5.48,44.03,62.01,62.01,1.58,1.6,1.6
2341,2020-04-07,14-15,88.5,107.0,107.0,0.000136021024,9.1589858e-05,8.1347169e-05,34.34,34.61,34.61,3.07,3.1,3.1,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.29,5.49,5.49,44.03,62.01,62.01,1.58,1.6,1.6
2342,2020-04-07,15-16,84.21,102.67,102.67,0.000128276397,8.6207898e-05,7.6621207e-05,30.0,30.24,30.24,3.14,3.16,3.16,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.32,5.53,5.53,44.03,62.01,62.01,1.52,1.54,1.54
2343,2020-04-07,16-17,83.54,101.97,101.97,0.000122271424,8.2185643e-05,7.3119326e-05,29.55,29.76,29.76,2.94,2.96,2.96,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.32,5.52,5.52,44.03,62.01,62.01,1.51,1.53,1.53
2344,2020-04-07,17-18,83.23,101.69,101.69,0.000120430403,8.0722247e-05,7.2834842e-05,29.4,29.63,29.63,2.81,2.84,2.84,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.3,5.5,5.5,44.03,62.01,62.01,1.51,1.52,1.52
2345,2020-04-07,18-19,84.95,103.42,103.42,0.000119952192,8.0572611e-05,7.4462507e-05,30.72,30.97,30.97,3.17,3.2,3.2,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.31,5.51,5.51,44.03,62.01,62.01,1.53,1.55,1.55
2346,2020-04-07,19-20,86.04,104.52,104.52,0.000118969653,8.0707095e-05,7.5804635e-05,32.22,32.47,32.47,2.73,2.75,2.75,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.33,5.53,5.53,44.03,62.01,62.01,1.55,1.57,1.57
2347,2020-04-07,20-21,87.36,105.84,105.84,0.000119585431,8.2097151e-05,7.8265737e-05,33.51,33.77,33.77,2.69,2.71,2.71,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.36,5.57,5.57,44.03,62.01,62.01,1.58,1.59,1.59
2348,2020-04-07,21-22,96.21,114.77,114.77,0.000125855723,9.7701682e-05,8.945485e-05,42.69,43.02,43.02,2.22,2.23,2.23,0.03,0.03,0.03,0.16,0.16,0.16,0.0,0.0,0.0,5.38,5.58,5.58,44.03,62.01,62.01,1.71,1.73,1.73
