,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC
0,2014-01-04,00-01,92.75,40.55,43.18,0.000111340266,0.000217073406,6.8135502e-05,32.09,31.16,32.2,5.29,5.14,5.31,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
1,2014-01-04,01-02,86.45,34.44,32.13,7.1835665e-05,0.000211355666,0.000506611654,24.01,23.31,22.87,7.08,6.87,6.74,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
2,2014-01-04,02-03,78.81,27.02,24.85,5.9351453e-05,0.000197051861,0.000451597733,15.45,15.0,14.72,8.0,7.77,7.62,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
3,2014-01-04,03-04,77.47,25.72,23.57,5.1775154e-05,0.000192900726,0.000277755181,12.88,12.51,12.27,9.22,8.96,8.79,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
4,2014-01-04,04-05,76.89,25.15,23.02,4.4268102e-05,0.000165174801,0.000124009127,12.02,11.67,11.45,9.51,9.23,9.06,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
5,2014-01-04,05-06,77.15,25.41,23.27,4.421335e-05,0.000149236271,5.873113e-05,12.47,12.11,11.88,9.31,9.04,8.87,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
6,2014-01-04,06-07,84.59,32.63,30.36,5.4235248e-05,0.000126236666,5.4149786e-05,20.82,20.21,19.83,8.41,8.17,8.01,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
7,2014-01-04,07-08,87.41,35.37,37.82,7.8857175e-05,0.000113612999,5.7358082e-05,24.87,24.15,24.96,7.17,6.96,7.2,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
8,2014-01-04,08-09,95.66,43.38,46.11,0.000103890024,9.3430764e-05,5.9650516e-05,32.44,31.51,32.56,7.85,7.63,7.88,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
9,2014-01-04,09-10,97.81,45.46,48.26,0.000102936422,8.1246041e-05,5.2556819e-05,35.91,34.87,36.04,6.53,6.34,6.56,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
10,2014-01-04,10-11,100.3,47.89,50.76,9.9998746e-05,6.3055986e-05,4.8946926e-05,38.71,37.59,38.85,6.22,6.04,6.25,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
11,2014-01-04,11-12,96.37,44.07,46.82,0.000104543681,6.3055986e-05,5.0494465e-05,34.5,33.5,34.62,6.51,6.32,6.53,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
12,2014-01-04,12-13,88.95,36.86,39.37,0.000109430982,6.005332e-05,5.2578974e-05,28.88,28.04,28.98,4.71,4.57,4.72,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
13,2014-01-04,13-14,91.07,109.73,109.73,0.000119093335,7.0648731e-05,5.7551576e-05,30.95,31.17,31.17,4.75,4.79,4.79,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
14,2014-01-04,14-15,86.26,104.88,104.88,0.00012910094,7.859529e-05,6.2468736e-05,25.41,25.59,25.59,5.48,5.52,5.52,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
15,2014-01-04,15-16,84.13,102.74,102.74,0.00012913089,8.1244143e-05,6.2852804e-05,23.62,23.79,23.79,5.14,5.18,5.18,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
16,2014-01-04,16-17,78.54,97.11,97.11,0.000119147461,6.7999879e-05,6.1549999e-05,17.58,17.7,17.7,5.6,5.64,5.64,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
17,2014-01-04,17-18,81.22,99.81,99.81,0.000116666244,6.2702173e-05,6.7232846e-05,20.13,20.27,20.27,5.72,5.76,5.76,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
18,2014-01-04,18-19,77.78,96.34,96.34,0.000114150077,6.2702173e-05,7.2550607e-05,16.68,16.8,16.8,5.73,5.77,5.77,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
19,2014-01-04,19-20,84.48,103.09,103.09,0.000116938351,6.7999879e-05,8.0408789e-05,23.53,23.69,23.69,5.59,5.63,5.63,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
20,2014-01-04,20-21,96.38,115.08,115.08,0.000134472368,7.859529e-05,9.2726424e-05,28.98,29.18,29.18,12.04,12.12,12.12,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
21,2014-01-04,21-22,97.28,115.98,115.98,0.000158833425,8.6541848e-05,9.9573949e-05,30.0,30.22,30.22,11.91,12.0,12.0,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
22,2014-01-04,22-23,87.27,105.9,105.9,0.000169181549,9.2634209e-05,9.5467632e-05,26.88,27.07,27.07,5.03,5.06,5.06,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
23,2014-01-04,23-24,87.47,35.42,37.88,0.000148896717,0.000158774195,8.8960143e-05,27.05,26.27,27.15,5.05,4.9,5.07,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
24,2014-01-05,00-01,105.08,52.53,55.56,0.0001388847513151,0.0001726885965545,7.42192351459e-05,42.4,41.17,42.55,7.32,7.11,7.34,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
25,2014-01-05,01-02,103.89,51.38,48.74,0.0001092329076127,0.0001692931842864,0.0003924630082421,38.77,37.65,36.93,9.76,9.48,9.3,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
26,2014-01-05,02-03,101.97,49.51,46.91,8.37085072286e-05,0.0001532533948252,0.0003453112148253,36.1,35.06,34.39,10.5,10.2,10.0,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
27,2014-01-05,03-04,103.6,51.09,48.46,7.59723808541e-05,0.0001443050677773,0.0002180959833131,37.12,36.04,35.36,11.12,10.79,10.59,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
28,2014-01-05,04-05,102.57,50.09,47.48,7.22510024442e-05,0.0001325743902981,0.0001074543623969,35.91,34.87,34.21,11.3,10.97,10.76,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
29,2014-01-05,05-06,102.61,50.13,47.52,6.74073625652e-05,0.0001122137027722,5.78745602935e-05,35.57,34.54,33.88,11.67,11.34,11.12,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
30,2014-01-05,06-07,102.23,49.76,47.16,5.5920825499e-05,9.28592635398e-05,4.6202990233e-05,34.38,33.39,32.75,12.48,12.12,11.89,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,1.48,44.03,2.22,0.89
31,2014-01-05,07-08,101.36,48.92,51.83,5.34385300846e-05,7.37017075495e-05,3.91813176493e-05,32.88,31.93,32.99,13.12,12.74,13.17,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
32,2014-01-05,08-09,96.72,44.41,47.17,5.75456122939e-05,4.49679836888e-05,3.42258330467e-05,30.91,30.01,31.01,10.45,10.15,10.49,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
33,2014-01-05,09-10,97.69,45.35,48.14,6.91928765952e-05,3.80498323521e-05,3.48755256598e-05,32.76,31.82,32.88,9.56,9.29,9.6,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
34,2014-01-05,10-11,96.99,44.67,47.43,8.9532350624e-05,3.82638146908e-05,4.32427323646e-05,34.63,33.63,34.75,6.99,6.79,7.01,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
35,2014-01-05,11-12,96.31,44.01,46.76,9.84141471378e-05,4.01436714635e-05,4.70467262504e-05,34.43,33.43,34.55,6.52,6.33,6.54,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
36,2014-01-05,12-13,96.12,43.83,46.56,0.000103079586393,4.01436714635e-05,4.9161032624e-05,34.42,33.42,34.54,6.34,6.15,6.36,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
37,2014-01-05,13-14,96.17,114.86,114.86,0.0001053202546284,4.384561465e-05,5.03826884998e-05,34.49,34.73,34.73,6.32,6.36,6.36,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
38,2014-01-05,14-15,94.68,113.37,113.37,0.0001137844266388,4.75475578365e-05,5.46069906987e-05,32.47,32.7,32.7,6.85,6.9,6.9,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
39,2014-01-05,15-16,93.22,111.9,111.9,0.0001069650904238,5.12495010231e-05,5.18269489935e-05,30.56,30.78,30.78,7.3,7.35,7.35,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
40,2014-01-05,16-17,88.35,106.98,106.98,9.83618872359e-05,4.19946430567e-05,4.99700964664e-05,24.54,24.72,24.72,8.44,8.5,8.5,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
41,2014-01-05,17-18,85.72,104.34,104.34,9.3562321408e-05,3.82926998702e-05,5.25151027187e-05,20.88,21.03,21.03,9.47,9.54,9.54,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
42,2014-01-05,18-19,87.27,105.9,105.9,9.10761018255e-05,4.01436714635e-05,5.59533514685e-05,22.31,22.47,22.47,9.6,9.67,9.67,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
43,2014-01-05,19-20,91.27,109.93,109.93,9.58076100658e-05,4.19946430567e-05,6.25769835794e-05,28.64,28.84,28.84,7.27,7.32,7.32,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
44,2014-01-05,20-21,95.81,114.5,114.5,0.0001221905657651,4.56965862433e-05,7.752607771e-05,34.21,34.45,34.45,6.24,6.28,6.28,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
45,2014-01-05,21-22,99.52,118.23,118.23,0.0001474847567453,5.68024158028e-05,8.6018758947e-05,38.35,38.62,38.62,5.8,5.84,5.84,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
46,2014-01-05,22-23,98.74,117.45,117.45,0.0001544251713396,6.79082453624e-05,8.4117667445e-05,38.49,38.76,38.76,4.89,4.92,4.92,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,11.61,11.61,44.03,62.01,62.01
47,2014-01-05,23-24,94.73,42.48,45.17,0.0001356055095629,0.0001264225198752,7.80300153676e-05,34.42,33.42,34.54,4.95,4.8,4.96,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.19,1.89,2.63,44.03,2.22,2.88
48,2014-01-06,00-01,99.2,48.88,50.38,0.000127462399,0.000137625488,7.286264e-05,37.27,37.08,37.27,7.75,7.71,7.75,0.03,0.03,0.03,0.11,0.11,0.11,0.0,0.0,0.0,10.02,1.73,2.35,44.03,2.22,2.88
49,2014-01-06,01-02,95.85,45.55,43.74,9.9557369e-05,0.000130750484,0.000371360999,32.53,32.37,32.27,9.14,9.09,9.07,0.03,0.03,0.03,0.11,0.11,0.11,0.0,0.0,0.0,10.02,1.73,1.38,44.03,2.22,0.89
50,2014-01-06,02-03,96.85,45.49,43.27,7.6425631e-05,0.000121125478,0.000326792118,31.35,30.8,30.42,10.71,10.52,10.4,0.03,0.03,0.03,0.12,0.12,0.11,0.0,0.0,0.0,10.62,1.81,1.43,44.03,2.22,0.89
51,2014-01-06,03-04,98.54,47.03,44.79,6.9744158e-05,0.000110125472,0.000207032542,31.24,30.63,30.26,12.46,12.22,12.07,0.03,0.03,0.03,0.12,0.12,0.11,0.0,0.0,0.0,10.68,1.82,1.44,44.03,2.22,0.89
52,2014-01-06,04-05,98.58,47.13,44.89,6.7445245e-05,9.9444955e-05,0.000103209332,31.14,30.56,30.19,12.62,12.39,12.24,0.03,0.03,0.03,0.12,0.12,0.11,0.0,0.0,0.0,10.66,1.82,1.44,44.03,2.22,0.89
53,2014-01-06,05-06,99.33,47.66,45.37,6.5197893e-05,8.6771359e-05,5.7158562e-05,31.85,31.18,30.77,12.55,12.29,12.13,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.76,1.83,1.45,44.03,2.22,0.89
54,2014-01-06,06-07,101.62,49.1,46.51,5.6077577e-05,6.5167224e-05,4.6120322e-05,32.79,31.81,31.21,13.43,13.03,12.78,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.22,1.89,1.49,44.03,2.22,0.89
55,2014-01-06,07-08,98.65,46.47,49.18,5.3801234e-05,4.9354715e-05,3.9297543e-05,29.35,28.57,29.45,14.03,13.66,14.08,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.09,1.88,2.61,44.03,2.22,2.88
56,2014-01-06,08-09,105.8,51.81,55.7,5.8463003e-05,3.6895608e-05,3.5436004e-05,37.81,36.18,37.99,11.77,11.26,11.83,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,12.03,2.0,2.84,44.03,2.22,2.88
57,2014-01-06,09-10,107.37,53.4,57.34,7.0796767e-05,3.6895608e-05,3.6895755e-05,39.94,38.23,40.13,11.29,10.81,11.35,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.95,1.99,2.82,44.03,2.22,2.88
58,2014-01-06,10-11,108.08,55.36,58.58,9.2261441e-05,3.506924e-05,4.5881803e-05,44.08,42.77,44.28,8.59,8.33,8.63,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.23,1.9,2.65,44.03,2.22,2.88
59,2014-01-06,11-12,113.07,59.91,63.43,0.000101384677,3.8124798e-05,5.0017919e-05,51.02,49.35,51.2,6.5,6.29,6.52,0.03,0.03,0.03,0.13,0.12,0.13,0.0,0.0,0.0,11.37,1.91,2.68,44.03,2.22,2.88
60,2014-01-06,12-13,112.8,59.72,63.24,0.000105408962,3.8124798e-05,5.2089941e-05,50.97,49.34,51.19,6.31,6.11,6.34,0.03,0.03,0.03,0.13,0.12,0.13,0.0,0.0,0.0,11.34,1.91,2.67,44.03,2.22,2.88
61,2014-01-06,13-14,113.44,132.32,132.32,0.000107124847,4.1180355e-05,5.3223267e-05,51.54,51.94,51.94,6.29,6.34,6.34,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.43,11.87,11.87,44.03,62.01,62.01
62,2014-01-06,14-15,113.14,132.01,132.01,0.000115907657,4.4235912e-05,5.7701e-05,51.07,51.46,51.46,6.53,6.58,6.58,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.37,11.81,11.81,44.03,62.01,62.01
63,2014-01-06,15-16,105.97,124.68,124.68,0.000108537701,4.729147e-05,5.46178e-05,43.52,43.79,43.79,7.32,7.36,7.36,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.96,11.36,11.36,44.03,62.01,62.01
64,2014-01-06,16-17,102.23,120.91,120.91,9.9079626e-05,3.9652576e-05,5.2377596e-05,38.86,39.1,39.1,8.16,8.21,8.21,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.04,11.44,11.44,44.03,62.01,62.01
65,2014-01-06,17-18,102.24,120.93,120.93,9.4473306e-05,3.6597019e-05,5.4826301e-05,38.1,38.34,38.34,8.92,8.98,8.98,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.04,11.44,11.44,44.03,62.01,62.01
66,2014-01-06,18-19,103.51,122.25,122.25,9.1878018e-05,3.8124798e-05,5.811772e-05,38.99,39.26,39.26,9.08,9.15,9.15,0.03,0.03,0.03,0.12,0.13,0.13,0.0,0.0,0.0,11.25,11.68,11.68,44.03,62.01,62.01
67,2014-01-06,19-20,110.38,129.17,129.17,9.6709772e-05,3.9652576e-05,6.4811403e-05,48.04,48.37,48.37,6.9,6.95,6.95,0.03,0.03,0.03,0.12,0.13,0.13,0.0,0.0,0.0,11.25,11.68,11.68,44.03,62.01,62.01
68,2014-01-06,20-21,106.21,124.69,124.69,0.00012265664,4.2708134e-05,8.0143979e-05,45.57,45.7,45.7,6.06,6.08,6.08,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.41,10.76,10.76,44.03,62.01,62.01
69,2014-01-06,21-22,116.05,134.55,134.55,0.000149651252,5.3402585e-05,8.9721857e-05,56.72,56.88,56.88,4.81,4.82,4.82,0.03,0.03,0.03,0.11,0.11,0.11,0.0,0.0,0.0,10.35,10.7,10.7,44.03,62.01,62.01
70,2014-01-06,22-23,120.13,138.86,138.86,0.000159686663,6.1041478e-05,8.8744312e-05,61.51,61.84,61.84,3.69,3.71,3.71,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.75,11.14,11.14,44.03,62.01,62.01
71,2014-01-06,23-24,114.79,63.21,65.67,0.000138541512,9.9586539e-05,8.0823232e-05,56.1,55.16,56.2,3.95,3.88,3.95,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.58,1.81,2.49,44.03,2.22,2.88
72,2014-01-07,00-01,107.7,56.65,58.73,0.000130399631,0.000120778293,7.4155662e-05,47.65,47.06,47.74,5.52,5.45,5.53,0.03,0.03,0.03,0.11,0.11,0.11,0.0,0.0,0.0,10.36,1.78,2.44,44.03,2.22,2.88
73,2014-01-07,01-02,108.07,56.13,53.69,9.5811972e-05,0.000113268239,0.000498684076,46.34,45.33,44.7,6.75,6.6,6.51,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.8,1.84,1.45,44.03,2.22,0.89
74,2014-01-07,02-03,105.62,52.69,49.91,7.4810819e-05,0.000103027255,0.000442231604,43.87,42.44,41.53,6.18,5.97,5.85,0.03,0.03,0.03,0.13,0.12,0.12,0.0,0.0,0.0,11.39,1.92,1.5,44.03,2.22,0.89
75,2014-01-07,03-04,106.46,52.52,49.39,6.4376099e-05,8.4252119e-05,0.000272205523,44.43,42.54,41.33,5.88,5.62,5.47,0.03,0.03,0.03,0.13,0.13,0.12,0.0,0.0,0.0,11.96,1.99,1.55,44.03,2.22,0.89
76,2014-01-07,04-05,107.21,52.82,49.52,6.1837032e-05,5.6942829e-05,0.000125029211,44.66,42.58,41.25,6.12,5.84,5.66,0.03,0.03,0.03,0.14,0.13,0.13,0.0,0.0,0.0,12.24,2.03,1.57,44.03,2.22,0.89
77,2014-01-07,05-06,111.24,56.87,53.53,6.2002974e-05,5.6942829e-05,6.2346176e-05,49.21,47.02,45.62,5.73,5.47,5.31,0.03,0.03,0.03,0.13,0.13,0.12,0.0,0.0,0.0,12.11,2.01,1.56,44.03,2.22,0.89
78,2014-01-07,06-07,116.54,62.6,59.32,6.4445135e-05,5.864966e-05,5.5778708e-05,53.87,51.81,50.46,6.72,6.46,6.29,0.03,0.03,0.03,0.13,0.13,0.12,0.0,0.0,0.0,11.75,1.97,1.53,44.03,2.22,0.89
79,2014-01-07,07-08,113.26,61.03,63.93,8.1250576e-05,6.2063321e-05,5.6832434e-05,52.73,51.49,52.87,5.46,5.33,5.47,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.9,1.85,2.57,44.03,2.22,2.88
80,2014-01-07,08-09,123.33,70.26,73.88,9.8092809e-05,6.2844022e-05,5.6942597e-05,62.16,60.36,62.38,5.83,5.66,5.85,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.17,1.89,2.63,44.03,2.22,2.88
81,2014-01-07,09-10,126.77,72.62,77.02,9.7855543e-05,5.772353e-05,5.0572529e-05,66.97,64.49,67.25,3.96,3.82,3.98,0.03,0.03,0.03,0.13,0.12,0.13,0.0,0.0,0.0,11.65,1.95,2.75,44.03,2.22,2.88
82,2014-01-07,10-11,129.08,75.2,79.48,0.000103193135,5.772353e-05,5.1654078e-05,70.1,67.71,70.4,3.32,3.21,3.33,0.03,0.03,0.03,0.13,0.12,0.13,0.0,0.0,0.0,11.47,1.93,2.7,44.03,2.22,2.88
83,2014-01-07,11-12,129.71,75.37,80.0,0.000111147257,5.772353e-05,5.4809713e-05,70.94,68.26,71.29,2.9,2.79,2.91,0.03,0.03,0.03,0.13,0.12,0.13,0.0,0.0,0.0,11.7,1.96,2.76,44.03,2.22,2.88
84,2014-01-07,12-13,128.01,73.83,78.34,0.000119131917,6.0454459e-05,5.8708167e-05,69.31,66.74,69.66,2.88,2.78,2.9,0.03,0.03,0.03,0.13,0.12,0.13,0.0,0.0,0.0,11.64,1.95,2.75,44.03,2.22,2.88
85,2014-01-07,13-14,124.19,143.21,143.21,0.000129630315,6.2844022e-05,6.3807079e-05,65.58,66.14,66.14,2.95,2.97,2.97,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.48,11.93,11.93,44.03,62.01,62.01
86,2014-01-07,14-15,122.17,141.17,141.17,0.000137817194,6.4550853e-05,6.769803e-05,63.3,63.84,63.84,3.16,3.19,3.19,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.53,11.98,11.98,44.03,62.01,62.01
87,2014-01-07,15-16,112.69,131.56,131.56,0.000138144621,6.1137192e-05,6.783194e-05,53.9,54.32,54.32,3.36,3.39,3.39,0.03,0.03,0.03,0.12,0.13,0.13,0.0,0.0,0.0,11.25,11.69,11.69,44.03,62.01,62.01
88,2014-01-07,16-17,112.9,131.71,131.71,0.000135582752,5.772353e-05,7.0194037e-05,53.78,54.15,54.15,3.63,3.66,3.66,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.31,11.74,11.74,44.03,62.01,62.01
89,2014-01-07,17-18,115.82,134.77,134.77,0.000132795394,5.772353e-05,7.5795534e-05,56.3,56.78,56.78,3.89,3.92,3.92,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.45,11.9,11.9,44.03,62.01,62.01
90,2014-01-07,18-19,118.64,137.55,137.55,0.000129882698,5.9430361e-05,8.0844301e-05,58.54,58.99,58.99,4.42,4.45,4.45,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.5,11.94,11.94,44.03,62.01,62.01
91,2014-01-07,19-20,116.93,135.77,135.77,0.00012967482,5.9430361e-05,8.6976392e-05,56.28,56.67,56.67,5.17,5.21,5.21,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.3,11.73,11.73,44.03,62.01,62.01
92,2014-01-07,20-21,121.42,140.22,140.22,0.000132715588,6.6257683e-05,9.2770552e-05,61.11,61.49,61.49,4.96,4.99,4.99,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.17,11.58,11.58,44.03,62.01,62.01
93,2014-01-07,21-22,123.43,142.31,142.31,0.000148167141,7.4791836e-05,9.6093105e-05,63.46,63.91,63.91,4.53,4.56,4.56,0.03,0.03,0.03,0.12,0.13,0.13,0.0,0.0,0.0,11.25,11.68,11.68,44.03,62.01,62.01
94,2014-01-07,22-23,126.65,145.63,145.63,0.00016418408,8.8446481e-05,9.5175683e-05,67.28,67.8,67.8,3.77,3.8,3.8,0.03,0.03,0.03,0.13,0.13,0.13,0.0,0.0,0.0,11.42,11.86,11.86,44.03,62.01,62.01
95,2014-01-07,23-24,120.39,67.73,71.05,0.000156425845,0.000102101126,9.1531914e-05,62.34,60.73,62.56,2.85,2.78,2.86,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,11.02,1.87,2.6,44.03,2.22,2.88
96,2014-01-08,00-01,121.01,68.96,71.83,0.000128641676,0.000123312692,7.3017692e-05,61.25,60.02,61.42,4.85,4.75,4.86,0.03,0.03,0.03,0.12,0.12,0.12,0.0,0.0,0.0,10.73,1.83,2.53,44.03,2.22,2.88
97,2014-01-08,01-02,115.67,62.51,59.57,9.4431215e-05,0.000117161625,0.000501228939,54.72,52.97,51.88,5.45,5.27,5.16,0.03,0.03,0.03,0.13,0.12,0.12,0.0,0.0,0.0,11.32,1.91,1.49,44.03,2.22,0.89
98,2014-01-08,02-03,115.02,61.23,58.03,7.3148589e-05,0.000107764162,0.000443075973,53.6,51.57,50.27,5.55,5.34,5.21,0.03,0.03,0.03,0.13,0.12,0.12,0.0,0.0,0.0,11.69,1.96,1.52,44.03,2.22,0.89
99,2014-01-08,03-04,118.52,63.6,59.97,6.2737184e-05,8.7260607e-05,0.000272055519,57.42,54.75,53.05,4.66,4.45,4.31,0.03,0.03,0.03,0.14,0.13,0.13,0.0,0.0,0.0,12.24,2.03,1.57,44.03,2.22,0.89
100,2014-01-08,04-05,114.71,60.21,56.81,6.0176451e-05,5.6505273e-05,0.000124336977,54.44,52.01,50.51,3.99,3.81,3.7,0.03,0.03,0.03,0.13,0.13,0.12,0.0,0.0,0.0,12.09,2.01,1.56,44.03,2.22,0.89
101,2014-01-08,05-06,117.14,62.14,58.51,6.0221258e-05,5.6505273e-05,6.1497694e-05,56.58,53.87,52.16,4.05,3.86,3.74,0.03,0.03,0.03,0.14,0.13,0.13,0.0,0.0,0.0,12.31,2.04,1.58,44.03,2.22,0.89
