,Dia,Hora,PCB,CYM,COF2TD,PMHPCB,PMHCYM,SAHPCB,SAHCYM,FOMPCB,FOMCYM,FOSPCB,FOSCYM,INTPCB,INTCYM,PCAPPCB,PCAPCYM,TEUPCB,TEUCYM,CCVPCB,CCVCYM,EDSRPCB,EDSRCYM,EDCGASPCB,EDCGASCYM
0,2022-01-01,00-01,204.51,204.51,0.000127996592,179.02,179.02,16.95,16.95,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,3.98,3.98,0.0,0.0,,
1,2022-01-01,01-02,171.35,171.35,0.00011037581,142.82,142.82,20.48,20.48,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,3.49,3.49,0.0,0.0,,
2,2022-01-01,02-03,172.7,172.7,9.4495386e-05,143.13,143.13,21.48,21.48,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,3.52,3.52,0.0,0.0,,
3,2022-01-01,03-04,156.07,156.07,8.3466009e-05,123.81,123.81,24.42,24.42,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,3.28,3.28,0.0,0.0,,
4,2022-01-01,04-05,159.08,159.08,7.739709e-05,124.25,124.25,26.94,26.94,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,3.33,3.33,0.0,0.0,,
5,2022-01-01,05-06,157.28,157.28,7.5864986e-05,121.64,121.64,27.78,27.78,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,3.3,3.3,0.0,0.0,,
6,2022-01-01,06-07,158.87,158.87,7.6843065e-05,123.66,123.66,27.32,27.32,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,3.32,3.32,0.0,0.0,,
7,2022-01-01,07-08,157.58,157.58,8.054125e-05,123.12,123.12,26.6,26.6,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,3.3,3.3,0.0,0.0,,
8,2022-01-01,08-09,156.18,156.18,8.6845627e-05,122.35,122.35,26.01,26.01,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,3.27,3.27,0.0,0.0,,
9,2022-01-01,09-10,118.96,118.96,0.000104454211,85.65,85.65,26.06,26.06,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,2.69,2.69,0.0,0.0,,
10,2022-01-01,10-11,122.06,122.06,0.000125709582,92.4,92.4,22.38,22.38,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,2.72,2.72,0.0,0.0,,
11,2022-01-01,11-12,127.97,127.97,0.000137303527,100.33,100.33,20.28,20.28,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,2.81,2.81,0.0,0.0,,
12,2022-01-01,12-13,139.9,139.9,0.000138958089,112.94,112.94,19.43,19.43,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,2.98,2.98,0.0,0.0,,
13,2022-01-01,13-14,141.95,141.95,0.000145301268,115.41,115.41,18.97,18.97,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,3.01,3.01,0.0,0.0,,
14,2022-01-01,14-15,143.48,143.48,0.000145484759,116.77,116.77,19.12,19.12,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,3.04,3.04,0.0,0.0,,
15,2022-01-01,15-16,147.69,147.69,0.000130592352,119.26,119.26,20.77,20.77,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,3.11,3.11,0.0,0.0,,
16,2022-01-01,16-17,172.14,172.14,0.000123066166,139.8,139.8,24.3,24.3,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,3.48,3.48,0.0,0.0,,
17,2022-01-01,17-18,212.24,212.24,0.000124076511,183.55,183.55,20.04,20.04,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.09,4.09,0.0,0.0,,
18,2022-01-01,18-19,240.74,240.74,0.000144695952,215.58,215.58,16.09,16.09,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.52,4.52,0.0,0.0,,
19,2022-01-01,19-20,244.33,244.33,0.000160432004,226.77,226.77,8.43,8.43,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.57,4.57,0.0,0.0,,
20,2022-01-01,20-21,247.11,247.11,0.000172617189,229.53,229.53,8.41,8.41,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.61,4.61,0.0,0.0,,
21,2022-01-01,21-22,248.38,248.38,0.000177689782,231.06,231.06,8.13,8.13,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.63,4.63,0.0,0.0,,
22,2022-01-01,22-23,248.88,248.88,0.000168533441,229.45,229.45,10.23,10.23,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.64,4.64,0.0,0.0,,
23,2022-01-01,23-24,229.1,229.1,0.000144474974,206.35,206.35,13.84,13.84,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.35,4.35,0.0,0.0,,
24,2022-01-02,00-01,269.75,269.75,0.000119245775,253.73,253.73,6.51,6.51,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.95,4.95,0.0,0.0,,
25,2022-01-02,01-02,254.72,254.72,9.6098347e-05,237.26,237.26,8.17,8.17,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.74,4.74,0.0,0.0,,
26,2022-01-02,02-03,256.65,256.65,8.4084639e-05,239.37,239.37,7.94,7.94,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,4.77,4.77,0.0,0.0,,
27,2022-01-02,03-04,250.77,250.77,7.8520015e-05,233.12,233.12,8.4,8.4,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,4.69,4.69,0.0,0.0,,
28,2022-01-02,04-05,231.66,231.66,7.6544991e-05,213.31,213.31,9.39,9.39,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,4.4,4.4,0.0,0.0,,
29,2022-01-02,05-06,244.66,244.66,7.8958758e-05,225.82,225.82,9.69,9.69,0.03,0.03,0.18,0.18,0.0,0.0,0.0,0.0,4.35,4.35,4.59,4.59,0.0,0.0,,
30,2022-01-02,06-07,253.19,253.19,9.1374762e-05,235.52,235.52,8.4,8.4,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,4.7,4.7,0.0,0.0,,
31,2022-01-02,07-08,288.09,288.09,0.000121170693,274.44,274.44,3.88,3.88,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,5.21,5.21,0.0,0.0,,
32,2022-01-02,08-09,339.6,339.6,0.000135237458,297.75,297.75,2.1,2.1,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,33.74,33.74,5.53,5.53,0.0,0.0,,
33,2022-01-02,09-10,319.94,319.94,0.000138589821,277.96,277.96,2.52,2.52,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,33.74,33.74,5.24,5.24,0.0,0.0,,
34,2022-01-02,10-11,346.46,276.96,0.000143921459,234.83,233.85,4.32,4.3,0.03,0.03,0.17,0.17,0.0,0.0,1.72,0.29,100.76,33.74,4.63,4.59,0.0,0.0,,
35,2022-01-02,11-12,340.41,340.41,0.000141903724,228.84,228.84,4.35,4.35,0.03,0.03,0.17,0.17,0.0,0.0,1.72,1.72,100.76,100.76,4.54,4.54,0.0,0.0,,
36,2022-01-02,12-13,340.71,340.71,0.000140325557,229.13,229.13,4.34,4.34,0.03,0.03,0.17,0.17,0.0,0.0,1.73,1.73,100.76,100.76,4.55,4.55,0.0,0.0,,
37,2022-01-02,13-14,338.41,338.41,0.000147462192,227.07,227.07,4.15,4.15,0.03,0.03,0.17,0.17,0.0,0.0,1.73,1.73,100.76,100.76,4.51,4.51,0.0,0.0,,
38,2022-01-02,14-15,269.8,339.07,0.000146334682,226.82,227.59,4.27,4.29,0.03,0.03,0.17,0.17,0.0,0.0,0.29,1.72,33.74,100.76,4.48,4.52,0.0,0.0,,
39,2022-01-02,15-16,247.66,247.66,0.00013892044,204.89,204.89,4.39,4.39,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,33.74,33.74,4.15,4.15,0.0,0.0,,
40,2022-01-02,16-17,273.02,273.02,0.000133493927,228.77,228.77,5.49,5.49,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,33.74,33.74,4.54,4.54,0.0,0.0,,
41,2022-01-02,17-18,302.83,302.83,0.000135292654,259.49,259.49,4.13,4.13,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,33.74,33.74,4.98,4.98,0.0,0.0,,
42,2022-01-02,18-19,409.55,339.79,0.000147795761,298.37,297.15,2.86,2.85,0.03,0.03,0.17,0.17,0.0,0.0,1.76,0.29,100.76,33.74,5.6,5.55,0.0,0.0,,
43,2022-01-02,19-20,414.82,414.82,0.000178905219,304.03,304.03,2.43,2.43,0.03,0.03,0.17,0.17,0.0,0.0,1.74,1.74,100.76,100.76,5.66,5.66,0.0,0.0,,
44,2022-01-02,20-21,411.13,411.13,0.000199152634,300.94,300.94,1.91,1.91,0.03,0.03,0.17,0.17,0.0,0.0,1.73,1.73,100.76,100.76,5.6,5.6,0.0,0.0,,
45,2022-01-02,21-22,381.1,381.1,0.00020336349,270.34,270.34,2.92,2.92,0.03,0.03,0.17,0.17,0.0,0.0,1.73,1.73,100.76,100.76,5.15,5.15,0.0,0.0,,
46,2022-01-02,22-23,285.4,354.71,0.000187739409,242.15,242.98,4.33,4.34,0.03,0.03,0.16,0.17,0.0,0.0,0.28,1.7,33.74,100.76,4.7,4.74,0.0,0.0,,
47,2022-01-02,23-24,282.16,282.16,0.000154780581,238.42,238.42,4.86,4.86,0.03,0.03,0.17,0.17,0.0,0.0,0.28,0.28,33.74,33.74,4.66,4.66,0.0,0.0,,
48,2022-01-03,00-01,341.15,341.15,0.000101802809,324.49,324.49,6.1,6.1,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,6.01,6.01,0.0,0.0,,
49,2022-01-03,01-02,332.83,332.83,8.2492383e-05,315.19,315.19,7.2,7.2,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,5.89,5.89,0.0,0.0,,
50,2022-01-03,02-03,313.74,313.74,7.2323016e-05,295.83,295.83,7.75,7.75,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,5.61,5.61,0.0,0.0,,
51,2022-01-03,03-04,294.06,294.06,6.7621283e-05,275.97,275.97,8.22,8.22,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,5.32,5.32,0.0,0.0,,
52,2022-01-03,04-05,290.17,290.17,6.6002085e-05,272.05,272.05,8.3,8.3,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,5.26,5.26,0.0,0.0,,
53,2022-01-03,05-06,298.85,298.85,6.8087825e-05,282.88,282.88,6.03,6.03,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,5.39,5.39,0.0,0.0,,
54,2022-01-03,06-07,338.48,338.48,7.8589274e-05,322.99,322.99,4.98,4.98,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,5.97,5.97,0.0,0.0,,
55,2022-01-03,07-08,369.83,369.83,9.9698664e-05,356.4,356.4,2.46,2.46,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,4.35,4.35,6.43,6.43,0.0,0.0,,
56,2022-01-03,08-09,399.19,399.19,0.000113505454,356.7,356.7,1.85,1.85,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,33.74,33.74,6.42,6.42,0.0,0.0,,
57,2022-01-03,09-10,386.21,386.21,0.000119473612,343.36,343.36,2.43,2.43,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,33.74,33.74,6.21,6.21,0.0,0.0,,
58,2022-01-03,10-11,419.51,349.98,0.000124592241,308.23,307.17,2.94,2.93,0.03,0.03,0.16,0.16,0.0,0.0,1.68,0.28,100.76,33.74,5.7,5.66,0.0,0.0,,
59,2022-01-03,11-12,377.43,377.43,0.000124166432,267.26,267.26,2.48,2.48,0.03,0.03,0.16,0.16,0.0,0.0,1.68,1.68,100.76,100.76,5.07,5.07,0.0,0.0,,
60,2022-01-03,12-13,372.2,372.2,0.000124111041,262.15,262.15,2.43,2.43,0.03,0.03,0.16,0.16,0.0,0.0,1.68,1.68,100.76,100.76,4.99,4.99,0.0,0.0,,
61,2022-01-03,13-14,366.81,366.81,0.000130776286,256.72,256.72,2.56,2.56,0.03,0.03,0.16,0.16,0.0,0.0,1.67,1.67,100.76,100.76,4.91,4.91,0.0,0.0,,
62,2022-01-03,14-15,299.67,369.02,0.000129590151,257.95,258.84,2.59,2.6,0.03,0.03,0.16,0.16,0.0,0.0,0.28,1.68,33.74,100.76,4.91,4.95,0.0,0.0,,
63,2022-01-03,15-16,299.92,299.92,0.000121027846,257.88,257.88,2.91,2.91,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,33.74,33.74,4.92,4.92,0.0,0.0,,
64,2022-01-03,16-17,305.13,305.13,0.000115045866,260.39,260.39,5.51,5.51,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,33.74,33.74,5.0,5.0,0.0,0.0,,
65,2022-01-03,17-18,348.68,348.68,0.000115017561,304.72,304.72,4.08,4.08,0.03,0.03,0.17,0.17,0.0,0.0,0.28,0.28,33.74,33.74,5.66,5.66,0.0,0.0,,
66,2022-01-03,18-19,447.15,377.23,0.000119821535,335.6,334.19,2.74,2.73,0.03,0.03,0.17,0.17,0.0,0.0,1.72,0.29,100.76,33.74,6.14,6.09,0.0,0.0,,
67,2022-01-03,19-20,484.59,484.59,0.00014309212,372.5,372.5,2.72,2.72,0.03,0.03,0.17,0.17,0.0,0.0,1.71,1.71,100.76,100.76,6.7,6.7,0.0,0.0,,
68,2022-01-03,20-21,485.14,485.14,0.000168657537,373.31,373.31,2.47,2.47,0.03,0.03,0.17,0.17,0.0,0.0,1.71,1.71,100.76,100.76,6.7,6.7,0.0,0.0,,
69,2022-01-03,21-22,460.54,460.54,0.000174660307,348.29,348.29,3.25,3.25,0.03,0.03,0.17,0.17,0.0,0.0,1.71,1.71,100.76,100.76,6.34,6.34,0.0,0.0,,
70,2022-01-03,22-23,360.81,430.66,0.000159110512,316.38,317.72,4.36,4.38,0.03,0.03,0.17,0.17,0.0,0.0,0.29,1.72,33.74,100.76,5.84,5.89,0.0,0.0,,
71,2022-01-03,23-24,355.89,355.89,0.000131301413,310.53,310.53,5.36,5.36,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,33.74,33.74,5.78,5.78,0.0,0.0,,
72,2022-01-04,00-01,276.94,276.94,0.00010020513,257.2,257.2,11.44,11.44,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.07,5.07,0.0,0.0,,
73,2022-01-04,01-02,244.96,244.96,8.1480477e-05,222.84,222.84,14.28,14.28,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.6,4.6,0.0,0.0,,
74,2022-01-04,02-03,239.73,239.73,7.0697455e-05,217.31,217.31,14.65,14.65,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.53,4.53,0.0,0.0,,
75,2022-01-04,03-04,237.47,237.47,6.5719535e-05,214.29,214.29,15.44,15.44,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.5,4.5,0.0,0.0,,
76,2022-01-04,04-05,241.91,241.91,6.3790175e-05,218.77,218.77,15.33,15.33,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.57,4.57,0.0,0.0,,
77,2022-01-04,05-06,249.9,249.9,6.5016583e-05,225.9,225.9,16.07,16.07,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.69,4.69,0.0,0.0,,
78,2022-01-04,06-07,263.59,263.59,7.4350039e-05,237.98,237.98,17.49,17.49,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.89,4.89,0.0,0.0,,
79,2022-01-04,07-08,340.94,340.94,9.3600347e-05,324.92,324.92,6.75,6.75,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.04,6.04,0.0,0.0,,
80,2022-01-04,08-09,390.17,390.17,0.00010713909,351.6,351.6,3.18,3.18,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,28.47,28.47,6.42,6.42,0.0,0.0,,
81,2022-01-04,09-10,362.1,362.1,0.000114030388,323.4,323.4,3.79,3.79,0.03,0.03,0.17,0.17,0.0,0.0,0.28,0.28,28.47,28.47,5.97,5.97,0.0,0.0,,
82,2022-01-04,10-11,380.96,332.55,0.000119688126,292.5,291.5,6.61,6.59,0.03,0.03,0.16,0.16,0.0,0.0,1.69,0.28,74.41,28.47,5.55,5.51,0.0,0.0,,
83,2022-01-04,11-12,316.31,316.31,0.000120194277,226.23,226.23,9.22,9.22,0.03,0.03,0.16,0.16,0.0,0.0,1.68,1.68,74.41,74.41,4.58,4.58,0.0,0.0,,
84,2022-01-04,12-13,317.18,317.18,0.000122262062,226.71,226.71,9.61,9.61,0.03,0.03,0.16,0.16,0.0,0.0,1.67,1.67,74.41,74.41,4.59,4.59,0.0,0.0,,
85,2022-01-04,13-14,316.01,316.01,0.000128269942,225.24,225.24,9.93,9.93,0.03,0.03,0.16,0.16,0.0,0.0,1.67,1.67,74.41,74.41,4.57,4.57,0.0,0.0,,
86,2022-01-04,14-15,264.6,312.78,0.000127795956,220.37,221.12,10.79,10.82,0.03,0.03,0.16,0.17,0.0,0.0,0.28,1.7,28.47,74.41,4.5,4.53,0.0,0.0,,
87,2022-01-04,15-16,264.81,264.81,0.000118786075,220.13,220.13,11.21,11.21,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,28.47,28.47,4.52,4.52,0.0,0.0,,
88,2022-01-04,16-17,260.84,260.84,0.000112328297,215.48,215.48,11.93,11.93,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,28.47,28.47,4.46,4.46,0.0,0.0,,
89,2022-01-04,17-18,268.25,268.25,0.000110951574,222.39,222.39,12.32,12.32,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,28.47,28.47,4.58,4.58,0.0,0.0,,
90,2022-01-04,18-19,325.72,277.28,0.00011154262,230.4,229.42,14.28,14.22,0.03,0.03,0.17,0.17,0.0,0.0,1.71,0.28,74.41,28.47,4.73,4.69,0.0,0.0,,
91,2022-01-04,19-20,406.33,406.33,0.000116877351,318.17,318.17,5.88,5.88,0.03,0.03,0.17,0.17,0.0,0.0,1.72,1.72,74.41,74.41,5.95,5.95,0.0,0.0,,
92,2022-01-04,20-21,441.54,441.54,0.000133090388,354.9,354.9,3.85,3.85,0.03,0.03,0.17,0.17,0.0,0.0,1.71,1.71,74.41,74.41,6.47,6.47,0.0,0.0,,
93,2022-01-04,21-22,457.73,457.73,0.000157151364,372.91,372.91,1.82,1.82,0.03,0.03,0.16,0.16,0.0,0.0,1.69,1.69,74.41,74.41,6.71,6.71,0.0,0.0,,
94,2022-01-04,22-23,394.4,443.03,0.000147763973,356.32,357.52,2.67,2.67,0.03,0.03,0.17,0.17,0.0,0.0,0.29,1.72,28.47,74.41,6.46,6.5,0.0,0.0,,
95,2022-01-04,23-24,371.86,371.86,0.000129105973,332.67,332.67,4.11,4.11,0.03,0.03,0.17,0.17,0.0,0.0,0.29,0.29,28.47,28.47,6.12,6.12,0.0,0.0,,
96,2022-01-05,00-01,257.91,257.91,9.5696472e-05,242.05,242.05,7.84,7.84,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.79,4.79,0.0,0.0,,
97,2022-01-05,01-02,255.88,255.88,7.9830956e-05,236.37,236.37,11.52,11.52,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.76,4.76,0.0,0.0,,
98,2022-01-05,02-03,257.39,257.39,6.8649558e-05,234.95,234.95,14.41,14.41,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.79,4.79,0.0,0.0,,
99,2022-01-05,03-04,256.58,256.58,6.2649688e-05,229.61,229.61,18.94,18.94,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.79,4.79,0.0,0.0,,
100,2022-01-05,04-05,264.22,264.22,5.9994513e-05,236.9,236.9,19.18,19.18,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.9,4.9,0.0,0.0,,
101,2022-01-05,05-06,269.51,269.51,5.920741e-05,242.29,242.29,18.99,18.99,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.99,4.99,0.0,0.0,,
102,2022-01-05,06-07,261.56,261.56,5.9845286e-05,234.99,234.99,18.46,18.46,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.87,4.87,0.0,0.0,,
103,2022-01-05,07-08,262.05,262.05,5.9731234e-05,235.45,235.45,18.48,18.48,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.88,4.88,0.0,0.0,,
104,2022-01-05,08-09,249.7,249.7,7.2673126e-05,223.63,223.63,18.15,18.15,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.69,4.69,0.0,0.0,,
105,2022-01-05,09-10,239.95,239.95,9.3766479e-05,214.03,214.03,18.16,18.16,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.52,4.52,0.0,0.0,,
106,2022-01-05,10-11,230.36,230.36,0.000110619546,205.86,205.86,16.9,16.9,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.36,4.36,0.0,0.0,,
107,2022-01-05,11-12,220.46,220.46,0.000116869649,198.71,198.71,14.32,14.32,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.21,4.21,0.0,0.0,,
108,2022-01-05,12-13,217.34,217.34,0.000117825648,195.13,195.13,14.81,14.81,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.17,4.17,0.0,0.0,,
109,2022-01-05,13-14,197.58,197.58,0.000122261915,174.92,174.92,15.57,15.57,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.87,3.87,0.0,0.0,,
110,2022-01-05,14-15,185.82,185.82,0.000118869176,162.61,162.61,16.3,16.3,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.69,3.69,0.0,0.0,,
111,2022-01-05,15-16,180.1,180.1,0.000102411685,154.62,154.62,18.64,18.64,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.62,3.62,0.0,0.0,,
112,2022-01-05,16-17,166.54,166.54,9.320324e-05,138.63,138.63,21.26,21.26,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.42,3.42,0.0,0.0,,
113,2022-01-05,17-18,140.16,140.16,9.0441542e-05,111.87,111.87,22.04,22.04,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.02,3.02,0.0,0.0,,
114,2022-01-05,18-19,181.8,181.8,9.2338879e-05,151.66,151.66,23.26,23.26,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.65,3.65,0.0,0.0,,
115,2022-01-05,19-20,218.24,218.24,9.7175166e-05,194.43,194.43,16.38,16.38,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.2,4.2,0.0,0.0,,
116,2022-01-05,20-21,266.73,266.73,0.00011035018,251.22,251.22,7.35,7.35,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.93,4.93,0.0,0.0,,
117,2022-01-05,21-22,282.01,282.01,0.00013371831,269.02,269.02,4.6,4.6,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.15,5.15,0.0,0.0,,
118,2022-01-05,22-23,277.71,277.71,0.000128542324,264.65,264.65,4.74,4.74,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.09,5.09,0.0,0.0,,
119,2022-01-05,23-24,264.99,264.99,0.000109008426,251.12,251.12,5.73,5.73,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.91,4.91,0.0,0.0,,
120,2022-01-06,00-01,270.19,270.19,9.19133e-05,257.44,257.44,4.57,4.57,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.95,4.95,0.0,0.0,,
121,2022-01-06,01-02,260.25,260.25,7.6596303e-05,247.67,247.67,4.54,4.54,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.81,4.81,0.0,0.0,,
122,2022-01-06,02-03,252.3,252.3,6.7974685e-05,239.44,239.44,4.94,4.94,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.69,4.69,0.0,0.0,,
123,2022-01-06,03-04,248.31,248.31,6.3863682e-05,232.97,232.97,7.47,7.47,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.64,4.64,0.0,0.0,,
124,2022-01-06,04-05,241.41,241.41,6.2087332e-05,227.94,227.94,5.7,5.7,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.53,4.53,0.0,0.0,,
125,2022-01-06,05-06,245.41,245.41,6.2625219e-05,232.37,232.37,5.22,5.22,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.59,4.59,0.0,0.0,,
126,2022-01-06,06-07,280.37,280.37,6.6473218e-05,267.26,267.26,4.78,4.78,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.11,5.11,0.0,0.0,,
127,2022-01-06,07-08,301.01,301.01,7.790825e-05,287.59,287.59,4.79,4.79,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.41,5.41,0.0,0.0,,
128,2022-01-06,08-09,322.57,322.57,9.1089924e-05,283.81,283.81,4.46,4.46,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.35,5.35,0.0,0.0,,
129,2022-01-06,09-10,299.73,299.73,9.7818149e-05,261.78,261.78,4.01,4.01,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.0,5.0,0.0,0.0,,
130,2022-01-06,10-11,327.31,279.09,0.000102973205,242.51,241.66,3.81,3.8,0.03,0.03,0.16,0.16,0.0,0.0,1.65,0.27,74.41,28.47,4.73,4.69,0.0,0.0,,
131,2022-01-06,11-12,322.75,322.75,0.00010546198,235.47,235.47,6.37,6.37,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.66,4.66,0.0,0.0,,
132,2022-01-06,12-13,313.28,313.28,0.000110020355,224.59,224.59,7.91,7.91,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.52,4.52,0.0,0.0,,
133,2022-01-06,13-14,295.17,295.17,0.000118061254,205.91,205.91,8.77,8.77,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.24,4.24,0.0,0.0,,
